dataset,label,num_samples,num_pairs,intra_class_dtw_mean,intra_class_dtw_std,intra_class_dtw_min,intra_class_dtw_max,intra_class_dtw_median
ASL,often,6,15,0.5138048926989237,0.19704708773757096,0.14360477030277252,0.7602413892745972,0.6225907206535339
ASL,license,3,3,0.511592889825503,0.20060738251298393,0.23866619169712067,0.7151252031326294,0.580987274646759
ASL,need,6,15,0.501668585340182,0.21277191124252037,0.20824700593948364,0.9245147109031677,0.4599389433860779
ASL,military,3,3,0.5013915002346039,0.20132230832062578,0.21769556403160095,0.6640594005584717,0.622419536113739
ASL,narrow,4,6,0.4972244327267011,0.27263140542128056,0.1829596906900406,0.8550919890403748,0.47524821758270264
ASL,nun,4,6,0.4940279920895894,0.2783469720022523,0.14234235882759094,0.802139401435852,0.4845406115055084
ASL,milk,5,10,0.49254565834999087,0.3364534287806251,0.17560681700706482,0.9689151048660278,0.2653328627347946
ASL,light,8,28,0.49222148129982607,0.34177371880162905,0.12357214838266373,1.158326268196106,0.4120204299688339
ASL,now,9,36,0.49031021694342297,0.31039564561916166,0.14076031744480133,1.0991172790527344,0.311711385846138
ASL,nut,5,10,0.4880562871694565,0.3833697082432487,0.15384335815906525,1.0115729570388794,0.19020675122737885
ASL,lesbian,6,15,0.48731817056735355,0.3026122522150621,0.11678699404001236,0.9713831543922424,0.4031524062156677
ASL,nephew,6,15,0.48727191984653473,0.3171247710046382,0.2163129597902298,1.0345832109451294,0.29584643244743347
ASL,mushroom,5,10,0.48532374799251554,0.2812908634178945,0.16342614591121674,0.9561246037483215,0.3251766711473465
ASL,next,5,10,0.4810979411005974,0.3515339031494122,0.14537373185157776,0.9251770377159119,0.24966397881507874
ASL,lead,7,21,0.4807272163175401,0.3340271772066083,0.10532356053590775,1.171160101890564,0.40915027260780334
ASL,new york,4,6,0.479561688999335,0.24701664134074972,0.214193657040596,0.7590268850326538,0.4572499915957451
ASL,love,7,21,0.4759839539016996,0.16198619057222594,0.17686933279037476,0.7138276696205139,0.5020776987075806
ASL,lord,4,6,0.47542139142751694,0.16934368035319003,0.20927877724170685,0.7570457458496094,0.46375222504138947
ASL,library,5,10,0.4738756999373436,0.22131123449660345,0.1455799639225006,0.888951301574707,0.4889381229877472
ASL,liability,5,10,0.4736629605293274,0.2551818790212893,0.21116279065608978,0.8166473507881165,0.32496964931488037
ASL,nineteen,6,15,0.4727745960156123,0.19412803630984973,0.1017218828201294,0.7306779623031616,0.44071218371391296
ASL,north,7,21,0.4673475843100321,0.17584838019223722,0.21107348799705505,0.8807139992713928,0.43150386214256287
ASL,line,6,15,0.4662751684586207,0.4013893178167408,0.13364551961421967,1.1050186157226562,0.2083350121974945
ASL,monday,6,15,0.46601107319196067,0.3010584363058887,0.1840292513370514,1.0019611120224,0.29817500710487366
ASL,letter,11,55,0.4654247105121613,0.32381025314406975,0.0917414128780365,1.067841649055481,0.3090331256389618
ASL,mix,6,15,0.45615537265936534,0.2214487259895086,0.19136418402194977,0.8755929470062256,0.5273897647857666
ASL,minute,9,36,0.4556587367422051,0.32839629281164484,0.13402356207370758,1.1533055305480957,0.3090115636587143
ASL,microwave,7,21,0.45142509788274765,0.3464288378716859,0.12392251938581467,1.072790503501892,0.28835728764533997
ASL,near,9,36,0.4467833861708641,0.31231081185943627,0.14869137108325958,1.1331138610839844,0.30311349034309387
ASL,make,9,36,0.444135516261061,0.30695217660665164,0.07962653040885925,0.9167405366897583,0.24202456325292587
ASL,motor,5,10,0.4425832450389862,0.2650411146793632,0.14835768938064575,0.8282385468482971,0.301173135638237
ASL,librarian,4,6,0.44227893898884457,0.14744006561351147,0.1952792853116989,0.6662282943725586,0.46032942831516266
ASL,november,5,10,0.44100953489542005,0.19893539883252637,0.15354488790035248,0.7596939206123352,0.3750036358833313
ASL,midnight,4,6,0.43940068284670514,0.21261017039806346,0.16049456596374512,0.7180232405662537,0.41381266713142395
ASL,mouse,5,10,0.43914649114012716,0.25804243356899864,0.10995764285326004,0.813218355178833,0.33604052662849426
ASL,name,6,15,0.4376160353422165,0.3202489093974852,0.1296829879283905,0.993693470954895,0.2727556824684143
ASL,meeting,6,15,0.4372973789771398,0.18515131030422516,0.19182606041431427,0.7918547987937927,0.39795413613319397
ASL,live,6,15,0.4357443888982137,0.26973511096247527,0.1076066642999649,0.8426395058631897,0.32880792021751404
ASL,lonely,6,15,0.4332709809144338,0.3168819056182468,0.11876121163368225,0.9433496594429016,0.27758127450942993
ASL,monkey,7,21,0.432020284590267,0.22231868394666904,0.17019081115722656,0.847223162651062,0.28890469670295715
ASL,linguistics,7,21,0.4319248291708174,0.30870259064349337,0.1318006068468094,0.9931644201278687,0.2995380759239197
ASL,mock,3,3,0.4310626685619354,0.17717082358148276,0.18226304650306702,0.5811200737953186,0.5298048853874207
ASL,none,7,21,0.42974824777671267,0.2707780964600362,0.1400979906320572,0.9165362119674683,0.28406575322151184
ASL,nickel,4,6,0.4292083332935969,0.10285149509665183,0.23907676339149475,0.5667701959609985,0.442955881357193
ASL,lip,4,6,0.42906413972377777,0.18301734385521767,0.20357707142829895,0.7310092449188232,0.407290056347847
ASL,manage,5,10,0.42828453332185745,0.24552367613762072,0.1549190729856491,0.7686715722084045,0.2949873059988022
ASL,lipstick,4,6,0.4258629729350408,0.13146073385114238,0.2018854022026062,0.6183455586433411,0.42561517655849457
ASL,magic,5,10,0.4246246784925461,0.11868321094069294,0.22320155799388885,0.5572319626808167,0.47005607187747955
ASL,number,5,10,0.42133180499076844,0.2917187611963718,0.128286212682724,0.8014183640480042,0.22302133589982986
ASL,old,7,21,0.4200885600986935,0.2620745292857407,0.17126701772212982,0.9427326321601868,0.2909298241138458
ASL,money,6,15,0.4197911004225413,0.2363269233593686,0.18747997283935547,0.8065351843833923,0.2923513650894165
ASL,muscle,5,10,0.4188873678445816,0.26105302161899446,0.1330435872077942,0.8104453682899475,0.2513463422656059
ASL,niece,7,21,0.4186404574485052,0.23472748716365047,0.13169662654399872,0.9448230266571045,0.3721235990524292
ASL,must,7,21,0.4181646094435737,0.1402541272439049,0.18494202196598053,0.661912202835083,0.4199579358100891
ASL,numerous,5,10,0.4174468070268631,0.12173231720347001,0.24664726853370667,0.6384833455085754,0.39739054441452026
ASL,lock,6,15,0.4162935783465703,0.29702760632468983,0.13213294744491577,0.9005557894706726,0.22129493951797485
ASL,many,10,45,0.4134509411123064,0.13695343586927297,0.1463080495595932,0.8083064556121826,0.40341076254844666
ASL,like,10,45,0.4120320498943329,0.1901575400344685,0.09200279414653778,0.7110092043876648,0.353152871131897
ASL,mad,5,10,0.4112241491675377,0.11927699380644335,0.1788398176431656,0.5379721522331238,0.4647696018218994
ASL,nine,5,10,0.40413036942481995,0.08995609080405972,0.291893869638443,0.5502061247825623,0.3716174364089966
ASL,mexico,6,15,0.40269092917442323,0.22412944862765347,0.14461150765419006,0.77562415599823,0.3080354630947113
ASL,measure,7,21,0.40165639030081884,0.3797273764398926,0.1085469052195549,1.0404890775680542,0.16398034989833832
ASL,monster,5,10,0.40165394097566604,0.1326911027761606,0.20845256745815277,0.643865704536438,0.37490808963775635
ASL,october,5,10,0.40127375572919843,0.18529272084877396,0.1448093056678772,0.6746333837509155,0.3290195018053055
ASL,more,8,28,0.3991774387125458,0.3120663793758331,0.11691134423017502,1.0374486446380615,0.24399391561746597
ASL,memorize,7,21,0.3959945379978135,0.265602444810246,0.11334346979856491,0.8614839315414429,0.249297633767128
ASL,lift,6,15,0.3949194918076197,0.1974602634106142,0.16548150777816772,0.7401641011238098,0.29971474409103394
ASL,leave,11,55,0.39478582333434714,0.1816197224552714,0.1237708181142807,0.7877946496009827,0.3764954209327698
ASL,occur,3,3,0.39466020961602527,0.12656245020864149,0.2171526402235031,0.5032981038093567,0.46352988481521606
ASL,lesson,6,15,0.39424244364102684,0.2551535906854901,0.14244937896728516,0.797832727432251,0.24424442648887634
ASL,machine,6,15,0.3941325495640437,0.2508820564551214,0.17610274255275726,0.8282385468482971,0.2694820463657379
ASL,obtain,5,10,0.3919025957584381,0.23068014244231635,0.13013051450252533,0.7183428406715393,0.23873703181743622
ASL,melt,4,6,0.39149897793928784,0.16437387290122388,0.20996104180812836,0.6132839322090149,0.38366687297821045
ASL,magazine,5,10,0.3898284614086151,0.14594757424420865,0.18788482248783112,0.6954650282859802,0.4139590263366699
ASL,not yet,4,6,0.38924673199653625,0.13457079482194073,0.19774523377418518,0.5391066670417786,0.3969116508960724
ASL,much,6,15,0.3876460582017899,0.24353424535457802,0.12611836194992065,0.771942138671875,0.264944851398468
ASL,noon,6,15,0.38641123672326405,0.1296607561068262,0.20459215342998505,0.6875682473182678,0.4181027412414551
ASL,mom,7,21,0.3856194494735627,0.16342011760781194,0.15665499866008759,0.6159471273422241,0.45356979966163635
ASL,little bit,3,3,0.384491428732872,0.15460148505837437,0.16877885162830353,0.5232263803482056,0.46146905422210693
ASL,maybe,6,15,0.3843609501918157,0.1650916129506294,0.16801610589027405,0.7030493021011353,0.3493380844593048
ASL,odor,5,10,0.3836939200758934,0.1587791639426602,0.1580209732055664,0.583328366279602,0.40392614901065826
ASL,mean,8,28,0.38325366963233265,0.18552721334633052,0.13866552710533142,0.6995207667350769,0.27107416093349457
ASL,moose,4,6,0.38067787885665894,0.1783204035042379,0.1584632843732834,0.5953244566917419,0.38597775250673294
ASL,nurse,6,15,0.3786583513021469,0.19616253578389856,0.1564624309539795,0.704405665397644,0.3294619917869568
ASL,metal,4,6,0.3771125450730324,0.07535876795670066,0.22915814816951752,0.45525965094566345,0.380720391869545
ASL,nation,5,10,0.3730880439281464,0.18010933764578058,0.16436760127544403,0.6862783432006836,0.2990681827068329
ASL,night,5,10,0.3715778708457947,0.07312514510746909,0.19225281476974487,0.45596379041671753,0.3790561556816101
ASL,office,9,36,0.3683671084129148,0.16390873567382128,0.08832884579896927,0.6632163524627686,0.3815242201089859
ASL,less,5,10,0.36810949966311457,0.15419851135295418,0.10711615532636642,0.5521040558815002,0.40939961373806
ASL,long,5,10,0.36775351464748385,0.18885670346255004,0.18369273841381073,0.638694703578949,0.2641735076904297
ASL,objective,4,6,0.36739661544561386,0.1326794417173886,0.19551891088485718,0.5451100468635559,0.37560251355171204
ASL,multiply,6,15,0.3668614367643992,0.2664588248435846,0.14594458043575287,0.7899144291877747,0.19508035480976105
ASL,middle,7,21,0.36670019300211043,0.20985384441488822,0.040117308497428894,0.7649193406105042,0.269733726978302
ASL,nice,6,15,0.365516076485316,0.11751065020045975,0.24805641174316406,0.6159451007843018,0.31995683908462524
ASL,no,11,55,0.3642948930913752,0.1431705565658636,0.13829681277275085,0.6831603646278381,0.34701722860336304
ASL,normal,5,10,0.36202425360679624,0.16235072573352274,0.17179958522319794,0.6361998915672302,0.30734746158123016
ASL,medicine,8,28,0.3604954848332064,0.17671060374157926,0.12622998654842377,0.702777624130249,0.30079327523708344
ASL,nervous,7,21,0.35965684056282043,0.13872758867161022,0.16639260947704315,0.6326243281364441,0.33174869418144226
ASL,me,4,6,0.3574041898051898,0.08663088438465603,0.22912000119686127,0.5003027319908142,0.363851398229599
ASL,offer,6,15,0.35727552374204,0.19824526971840198,0.150748148560524,0.6837825775146484,0.28117266297340393
ASL,lie,7,21,0.35616953316188993,0.16545169770555565,0.1483491212129593,0.6466467976570129,0.2624954283237457
ASL,melody,5,10,0.3532361015677452,0.1188817123977888,0.18696270883083344,0.539810061454773,0.3368091583251953
ASL,lettuce,7,21,0.350649299011344,0.08809692604861236,0.07526560872793198,0.4862597584724426,0.3562687635421753
ASL,move,10,45,0.34969180358780755,0.11206315610747734,0.15597574412822723,0.6217572689056396,0.3288666009902954
ASL,microscope,4,6,0.3490632077058156,0.044406157493398324,0.26438096165657043,0.40167298913002014,0.35537903010845184
ASL,loud,6,15,0.34860023061434425,0.12131783446039222,0.15618300437927246,0.5443388819694519,0.3312648832798004
ASL,myself,6,15,0.3485575318336487,0.18596448368772875,0.1646575778722763,0.6563563942909241,0.26216834783554077
ASL,marry,7,21,0.34821230315026785,0.18183614003595533,0.159867063164711,0.6999694108963013,0.257593035697937
ASL,mother,11,55,0.347362434593114,0.1759151893353466,0.12534651160240173,0.7420217394828796,0.25578537583351135
ASL,mouth,5,10,0.34563718140125277,0.1611900891044667,0.12571610510349274,0.567266047000885,0.31115882098674774
ASL,leak,5,10,0.3447658896446228,0.10384788255429392,0.2146340012550354,0.4921245574951172,0.36920954287052155
ASL,motorcycle,7,21,0.34114797910054523,0.16957199053809388,0.1638811230659485,0.6669831871986389,0.2646521031856537
ASL,major,5,10,0.34008268266916275,0.10596400729837392,0.15001903474330902,0.5209952592849731,0.365155965089798
ASL,music,8,28,0.3395328271601881,0.11017875883533662,0.1383548229932785,0.539810061454773,0.332040399312973
ASL,mirror,8,28,0.3348671453339713,0.11284518236243662,0.17224667966365814,0.5435729622840881,0.3316762447357178
ASL,look at,2,1,0.3334089517593384,0.0,0.3334089517593384,0.3334089517593384,0.3334089517593384
ASL,member,5,10,0.3317800387740135,0.13921198237217747,0.15852051973342896,0.5706209540367126,0.2481193244457245
ASL,ok,7,21,0.3316149735335438,0.1277831681138806,0.006853824015706778,0.5851156711578369,0.3101276159286499
ASL,moon,7,21,0.331361999469144,0.11255625699236758,0.11329250782728195,0.5469205379486084,0.3515872359275818
ASL,motivate,6,15,0.331175896525383,0.09669140573990587,0.16618092358112335,0.49304109811782837,0.2813035547733307
ASL,miss,8,28,0.33032678147511824,0.14139539066409781,0.09106453508138657,0.5405096411705017,0.2666884511709213
ASL,movie,5,10,0.32837182879447935,0.09508065014323899,0.19792680442333221,0.4651345908641815,0.3295169472694397
ASL,off,7,21,0.3283217006496021,0.13385819020299464,0.06653935462236404,0.5740503668785095,0.3148419260978699
ASL,monthly,4,6,0.32717770089705783,0.1294477873957579,0.16263601183891296,0.48286232352256775,0.3257858082652092
ASL,manager,5,10,0.3245183825492859,0.15377337423150045,0.18026526272296906,0.5574516654014587,0.23207977414131165
ASL,microphone,5,10,0.3225832462310791,0.21389980524092309,0.11485232412815094,0.6394982933998108,0.15814658999443054
ASL,lousy,6,15,0.32176035940647124,0.10319557409138468,0.16963694989681244,0.4903480112552643,0.29409217834472656
ASL,mountain,5,10,0.31961966305971146,0.16826775161618912,0.15511593222618103,0.5849302411079407,0.2091480866074562
ASL,maximum,6,15,0.31947921216487885,0.13849352632487155,0.15278063714504242,0.599744975566864,0.25803476572036743
ASL,leaf,6,15,0.31914072036743163,0.14208030427468268,0.1385544240474701,0.5700323581695557,0.24176892638206482
ASL,odd,4,6,0.31896739701430005,0.09030148175150508,0.18134699761867523,0.4280984699726105,0.32461707293987274
ASL,mustache,5,10,0.31896404176950455,0.11350174058224755,0.18545867502689362,0.47577887773513794,0.2686675637960434
ASL,legal,4,6,0.3189346579213937,0.10711286259686535,0.1233740970492363,0.44729068875312805,0.3287912756204605
ASL,not,7,21,0.3148763641005471,0.07310753174139402,0.1415027230978012,0.4433968961238861,0.3318616449832916
ASL,mechanic,6,15,0.3108770022789637,0.11799001543295777,0.16274884343147278,0.5630627274513245,0.2675494849681854
ASL,murder,4,6,0.30912009129921597,0.09074326503123159,0.1785249263048172,0.4407537877559662,0.3027399480342865
ASL,northwest,4,6,0.3084731673200925,0.10095993657037806,0.15542463958263397,0.46158286929130554,0.31968696415424347
ASL,lose,9,36,0.30494839708424276,0.11604870855529693,0.049774061888456345,0.5606657266616821,0.3086865544319153
ASL,nothing,6,15,0.30191842714945477,0.11878419894316045,0.17723365128040314,0.5085489153862,0.24183997511863708
ASL,notice,6,15,0.30184238255023954,0.11612952071223429,0.14087198674678802,0.5218163728713989,0.2728281617164612
ASL,mainstream,5,10,0.3016832388937473,0.12902411389037416,0.10894445329904556,0.4656706154346466,0.26102349162101746
ASL,limit,7,21,0.29949410756429035,0.15347236798074768,0.1422891467809677,0.5746690630912781,0.21794003248214722
ASL,loan,3,3,0.2986212323109309,0.04626985974057429,0.2343742996454239,0.34149637818336487,0.3199930191040039
ASL,lend,6,15,0.29751818577448524,0.08357454457508476,0.16658316552639008,0.4427027404308319,0.30752140283584595
ASL,misunderstand,4,6,0.2959297796090444,0.08420228804669133,0.15755309164524078,0.4169429540634155,0.3039643466472626
ASL,lobster,7,21,0.2939930363070397,0.23631131533577346,0.06257861107587814,0.6928187012672424,0.19633089005947113
ASL,leader,5,10,0.293085141479969,0.1198893072276075,0.13225427269935608,0.4535636007785797,0.25690406560897827
ASL,lion,5,10,0.2900278836488724,0.017665399278360146,0.26376625895500183,0.3160373866558075,0.2985147386789322
ASL,learn,8,28,0.2892066761851311,0.09321884876020385,0.13877470791339874,0.44768425822257996,0.27782510221004486
ASL,lecture,7,21,0.2888187539009821,0.1426865542545538,0.11639730632305145,0.4998228847980499,0.3229789137840271
ASL,ocean,5,10,0.287884584069252,0.05395558899834395,0.1537003368139267,0.3313581645488739,0.30900809168815613
ASL,lemon,8,28,0.28651873647634474,0.1280327555047894,0.04724840074777603,0.495998740196228,0.3109976202249527
ASL,lightning,6,15,0.28288236558437346,0.11418892352267043,0.15226894617080688,0.5025132894515991,0.2302291840314865
ASL,napkin,7,21,0.2823305137100674,0.1322358012788131,0.10559356212615967,0.5413409471511841,0.2869841754436493
ASL,neck,6,15,0.27989514569441476,0.10218534690345298,0.12949784100055695,0.4774799346923828,0.2439264953136444
ASL,morning,6,15,0.2797697067260742,0.06023848391455355,0.1956268846988678,0.3966309130191803,0.26678404211997986
ASL,network,6,15,0.2756732672452927,0.11441272368510327,0.16242681443691254,0.4827847182750702,0.21619883179664612
ASL,meat,8,28,0.2736950016447476,0.10361858587841145,0.15159010887145996,0.4794897437095642,0.25047341734170914
ASL,mistake,4,6,0.26933910449345905,0.0839767986416593,0.15723177790641785,0.40169668197631836,0.25204193592071533
ASL,necklace,9,36,0.26854951224393314,0.08470742920306612,0.12674324214458466,0.40753042697906494,0.28059712052345276
ASL,never,7,21,0.2652530400525956,0.05723493232102059,0.1518237441778183,0.37914302945137024,0.2584735155105591
ASL,list,9,36,0.2649676845305496,0.09767756816016966,0.1459663212299347,0.4843701124191284,0.23523873835802078
ASL,man,12,66,0.2598843348748756,0.09554757738919574,0.06075257807970047,0.4855090379714966,0.23202154785394669
ASL,new,9,36,0.2557711915837394,0.10643371672523397,0.12625892460346222,0.5193695425987244,0.2185303196310997
ASL,obsess,7,21,0.25149791013626827,0.06570427176508092,0.13015076518058777,0.3370670974254608,0.2725454270839691
ASL,listen,7,21,0.25082898707616896,0.05105547719808555,0.17807592451572418,0.33903321623802185,0.2380785197019577
ASL,lunch,6,15,0.2490782638390859,0.09086917205715407,0.1558932662010193,0.4276488721370697,0.21017295122146606
ASL,octopus,5,10,0.24218030273914337,0.028878453980622852,0.1789214164018631,0.2697736620903015,0.25176019966602325
ASL,museum,5,10,0.24176463186740876,0.08165540354109203,0.13555678725242615,0.3553318381309509,0.20067737251520157
ASL,look for,3,3,0.2226137419541677,0.04521693443570617,0.16149690747261047,0.269463449716568,0.23688086867332458
ASL,mature,4,6,0.19691115617752075,0.022090431255782514,0.15893101692199707,0.22344304621219635,0.19727185368537903
ASL,league,3,3,0.19653904934724173,0.04800740530626868,0.16179195046424866,0.2644254267215729,0.16339977085590363
ASL,negotiate,3,3,0.17496909697850546,0.030151932788305157,0.13997605443000793,0.213568314909935,0.17136292159557343
ASL,local,4,6,0.17463421821594238,0.03409144123576491,0.13232272863388062,0.23690654337406158,0.1752561703324318
ASL,meaning,2,1,0.1662755012512207,0.0,0.1662755012512207,0.1662755012512207,0.1662755012512207
ASL,mention,3,3,0.15831845502058664,0.062430059619004045,0.07003127038478851,0.20300820469856262,0.2019158899784088
VSL,ngữ pháp,3,3,0.4093403046329816,0.27505372555110963,0.02036113291978836,0.6056273579597473,0.6020324230194092
VSL,mỗi ngày,3,3,0.38033582518498105,0.20569568367655983,0.09000097960233688,0.5411662459373474,0.5098402500152588
VSL,nội dung,3,3,0.30485424896081287,0.09216500778846808,0.23019231855869293,0.43470969796180725,0.24966073036193848
VSL,người yêu,3,3,0.30180824796358746,0.05946564318804403,0.22638556361198425,0.371734619140625,0.3073045611381531
VSL,no,3,3,0.2990734527508418,0.09554188537641904,0.1705840677022934,0.3995153307914734,0.32712095975875854
VSL,ngày tháng,3,3,0.2803218389550845,0.1117919023763317,0.12323398143053055,0.37431561946868896,0.34341591596603394
VSL,nạp điện,3,3,0.2765166039268176,0.12130611393277832,0.11035623401403427,0.396553635597229,0.32263994216918945
VSL,nghỉ hè,3,3,0.2742852419614792,0.07581995095483741,0.16706021130084991,0.32820114493370056,0.3275943696498871
VSL,ngọn cây,3,3,0.2731902673840523,0.164616616999783,0.04070457071065903,0.39995673298835754,0.37890949845314026
VSL,nhập ngũ,3,3,0.2708151737848918,0.023127085886014632,0.2536373734474182,0.3035077154636383,0.2553004324436188
VSL,nhân hậu,3,3,0.2668848857283592,0.10804950034397742,0.11429033428430557,0.35012614727020264,0.33623817563056946
VSL,ngày Phụ nữ Việt Nam 20_10,3,3,0.254080002506574,0.089041451182419,0.12941710650920868,0.3318043649196625,0.30101853609085083
VSL,nghiêm khắc,3,3,0.25368332241972286,0.160199290712651,0.02724413201212883,0.3732028305530548,0.360603004693985
VSL,ngày Quốc tế Lao động,3,3,0.2517928232749303,0.04508329084816777,0.19413523375988007,0.3041897416114807,0.2570534944534302
VSL,người xưa,3,3,0.25114089250564575,0.015505291774568029,0.23171275854110718,0.26966017484664917,0.2520497441291809
VSL,nghỉ học,3,3,0.2499550779660543,0.073205882251197,0.17063936591148376,0.3472359776496887,0.23198989033699036
VSL,nhãn vở,3,3,0.24080348511536917,0.04139255709740038,0.18690304458141327,0.28752925992012024,0.24797815084457397
VSL,ngày Quốc tế phụ nữ 8_3,3,3,0.24060935278733572,0.049160023553187694,0.1913902908563614,0.30774152278900146,0.2226962447166443
VSL,ngày nay,3,3,0.23572898656129837,0.11442046349981161,0.07398577779531479,0.3207736611366272,0.3124275207519531
VSL,ngày sinh,3,3,0.2342084993918737,0.003168918368143384,0.23148803412914276,0.23865294456481934,0.23248451948165894
VSL,nhà văn hóa,3,3,0.23201477030913034,0.13759260123400865,0.037661001086235046,0.33741024136543274,0.32097306847572327
VSL,ngày Nhà giáo Việt nam,2,1,0.23135417699813843,0.0,0.23135417699813843,0.23135417699813843,0.23135417699813843
VSL,p,3,3,0.2268382515758276,0.14541684967834292,0.02122044749557972,0.33282193541526794,0.32647237181663513
VSL,ngày Người khuyết tật Việt Nam 18_4,3,3,0.22614004711310068,0.05199361142766745,0.1536591798067093,0.27309945225715637,0.2516615092754364
VSL,Nhật (nước Nhật),3,3,0.22324579333265623,0.14342527353618312,0.02041686698794365,0.3258986473083496,0.3234218657016754
VSL,người xấu,3,3,0.22171113453805447,0.1436017132517344,0.01865960843861103,0.3263572156429291,0.3201165795326233
VSL,ngày gia đình Việt Nam 28_6,3,3,0.21675585707028708,0.03441200140950347,0.16978535056114197,0.2512686848640442,0.22921353578567505
VSL,ngồi,3,3,0.2151009359707435,0.13807793819409092,0.019842123612761497,0.31467267870903015,0.31078800559043884
VSL,nhà nước,3,3,0.21329753597577414,0.08654500046612605,0.09232458472251892,0.28988415002822876,0.2576838731765747
VSL,nhiệt kế,3,3,0.20743751525878906,0.1336951276705396,0.018372267484664917,0.30349650979042053,0.30044376850128174
VSL,nghé,3,3,0.2049081021298965,0.12829554082533148,0.023477016016840935,0.29692342877388,0.2943238615989685
VSL,người quen,3,3,0.2040578480809927,0.12577841068008971,0.026186512783169746,0.2942795753479004,0.29170745611190796
VSL,nhân (Toán học),3,3,0.19752795497576395,0.04908469065744031,0.15454912185668945,0.2662251591682434,0.171809583902359
VSL,mật khẩu,3,3,0.19734070201714835,0.023623070528016394,0.16675876080989838,0.2242778241634369,0.20098552107810974
VSL,nghi ngờ,3,3,0.19686396730442843,0.1239712015361789,0.02154376544058323,0.2851630747318268,0.28388506174087524
VSL,nước Việt nam,3,3,0.1965542435646057,0.11668575609793012,0.03154700994491577,0.2807336151599884,0.27738210558891296
VSL,ngày Người khuyết tật Thế giới 3_12,3,3,0.19226014614105225,0.00454554467478072,0.18713638186454773,0.1981840580701828,0.1914599984884262
VSL,người lái xe (ô tô),3,3,0.19054099669059119,0.1078082846655588,0.03834553807973862,0.27447110414505005,0.25880634784698486
VSL,nên không_,3,3,0.1904317494481802,0.11661382864890285,0.02551754005253315,0.2736983001232147,0.2720794081687927
VSL,nhập trường,3,3,0.19003496070702872,0.08612754412744868,0.07069206237792969,0.2707987129688263,0.22861410677433014
VSL,một tiếng,3,3,0.18769916519522667,0.09871046843461764,0.04811506345868111,0.259177565574646,0.2558048665523529
VSL,nguy hiểm,3,3,0.18510021641850471,0.09960877211434085,0.045058201998472214,0.26831352710723877,0.24192892014980316
VSL,ngắt hoa,2,1,0.17161306738853455,0.0,0.17161306738853455,0.17161306738853455,0.17161306738853455
VSL,ngũ quả,3,3,0.1715266890823841,0.10468455193716578,0.023597773164510727,0.2505960464477539,0.2403862476348877
