dataset,label,sample_id_a,sample_id_b,dtw_distance
ASL,lend,32827,32830,0.388844758272171
ASL,lend,32827,66034,0.42039212584495544
ASL,lend,32828,32830,0.3122323155403137
ASL,lend,32828,66034,0.35431811213493347
ASL,lend,32830,66034,0.16658316552639008
ASL,lesbian,32859,32860,0.13168418407440186
ASL,lesbian,32859,32863,0.4031524062156677
ASL,lesbian,32859,32864,0.938368022441864
ASL,lesbian,32859,32867,0.16865810751914978
ASL,lesbian,32859,66035,0.3194775879383087
ASL,lesbian,32860,32863,0.39977699518203735
ASL,lesbian,32860,32864,0.9528095722198486
ASL,lesbian,32860,32867,0.11678699404001236
ASL,lesbian,32860,66035,0.2716003656387329
ASL,lesbian,32863,32864,0.6167847514152527
ASL,lesbian,32863,32867,0.4153326451778412
ASL,lesbian,32863,66035,0.41056904196739197
ASL,lesbian,32864,32867,0.9713831543922424
ASL,lesbian,32864,66035,0.9227619767189026
ASL,lesbian,32867,66035,0.2706267535686493
ASL,less,32877,32878,0.18738965690135956
ASL,less,32877,32881,0.5521040558815002
ASL,less,32877,32884,0.14876823127269745
ASL,less,32877,69386,0.42660850286483765
ASL,less,32878,32881,0.4913591146469116
ASL,less,32878,32884,0.10711615532636642
ASL,less,32878,69386,0.39219072461128235
ASL,less,32881,32884,0.5381565093994141
ASL,less,32881,69386,0.44872215390205383
ASL,less,32884,69386,0.3886798918247223
ASL,lesson,32887,32888,0.213361918926239
ASL,lesson,32887,32889,0.20792895555496216
ASL,lesson,32887,32891,0.7080472707748413
ASL,lesson,32887,32894,0.2555164694786072
ASL,lesson,32887,66037,0.24424442648887634
ASL,lesson,32888,32889,0.17377635836601257
ASL,lesson,32888,32891,0.797832727432251
ASL,lesson,32888,32894,0.19062605500221252
ASL,lesson,32888,66037,0.2556275427341461
ASL,lesson,32889,32891,0.7355755567550659
ASL,lesson,32889,32894,0.14244937896728516
ASL,lesson,32889,66037,0.2353496104478836
ASL,lesson,32891,32894,0.7686177492141724
ASL,lesson,32891,66037,0.7494204044342041
ASL,lesson,32894,66037,0.23526223003864288
ASL,let,32911,32915,0.8385059237480164
ASL,let,32911,32916,0.7228720188140869
ASL,let,32911,32918,0.17816941440105438
ASL,let,32915,32916,0.3926010727882385
ASL,let,32915,32918,0.8255529999732971
ASL,let,32916,32918,0.7475172281265259
ASL,letter,32945,32946,0.0917414128780365
ASL,letter,32945,32947,0.21890361607074738
ASL,letter,32945,32948,0.1342928409576416
ASL,letter,32945,32949,0.1672801822423935
ASL,letter,32945,32950,0.17989477515220642
ASL,letter,32945,32953,0.8813846707344055
ASL,letter,32945,32954,0.9079301357269287
ASL,letter,32945,32955,0.28663769364356995
ASL,letter,32945,32959,0.24587132036685944
ASL,letter,32945,66038,0.18737410008907318
ASL,letter,32946,32947,0.19467321038246155
ASL,letter,32946,32948,0.14492161571979523
ASL,letter,32946,32949,0.14446085691452026
ASL,letter,32946,32950,0.15879756212234497
ASL,letter,32946,32953,0.9189230799674988
ASL,letter,32946,32954,0.9498027563095093
ASL,letter,32946,32955,0.3111078441143036
ASL,letter,32946,32959,0.273898720741272
ASL,letter,32946,66038,0.23421795666217804
ASL,letter,32947,32948,0.2669387757778168
ASL,letter,32947,32949,0.18599675595760345
ASL,letter,32947,32950,0.18371853232383728
ASL,letter,32947,32953,1.0361796617507935
ASL,letter,32947,32954,1.067841649055481
ASL,letter,32947,32955,0.4210430085659027
ASL,letter,32947,32959,0.29053059220314026
ASL,letter,32947,66038,0.2684098780155182
ASL,letter,32948,32949,0.2089501917362213
ASL,letter,32948,32950,0.18082879483699799
ASL,letter,32948,32953,0.8890882134437561
ASL,letter,32948,32954,0.8923167586326599
ASL,letter,32948,32955,0.3090331256389618
ASL,letter,32948,32959,0.30913928151130676
ASL,letter,32948,66038,0.2033659666776657
ASL,letter,32949,32950,0.171636164188385
ASL,letter,32949,32953,0.9770172238349915
ASL,letter,32949,32954,1.0090854167938232
ASL,letter,32949,32955,0.35014063119888306
ASL,letter,32949,32959,0.3071344494819641
ASL,letter,32949,66038,0.27603578567504883
ASL,letter,32950,32953,1.0069917440414429
ASL,letter,32950,32954,0.9979722499847412
ASL,letter,32950,32955,0.3625068664550781
ASL,letter,32950,32959,0.31748706102371216
ASL,letter,32950,66038,0.2538244128227234
ASL,letter,32953,32954,0.42232945561408997
ASL,letter,32953,32955,0.7314044833183289
ASL,letter,32953,32959,0.852924108505249
ASL,letter,32953,66038,0.864371120929718
ASL,letter,32954,32955,0.7218818664550781
ASL,letter,32954,32959,0.8707730174064636
ASL,letter,32954,66038,0.8761771321296692
ASL,letter,32955,32959,0.3153567612171173
ASL,letter,32955,66038,0.35019099712371826
ASL,letter,32959,66038,0.21762259304523468
ASL,lettuce,32963,32964,0.3562687635421753
ASL,lettuce,32963,32965,0.32250866293907166
ASL,lettuce,32963,32966,0.39950236678123474
ASL,lettuce,32963,32968,0.35433685779571533
ASL,lettuce,32963,32972,0.18204419314861298
ASL,lettuce,32963,66065,0.3811222314834595
ASL,lettuce,32964,32965,0.07526560872793198
ASL,lettuce,32964,32966,0.27656668424606323
ASL,lettuce,32964,32968,0.40742576122283936
ASL,lettuce,32964,32972,0.3560391664505005
ASL,lettuce,32964,66065,0.34913137555122375
ASL,lettuce,32965,32966,0.289855420589447
ASL,lettuce,32965,32968,0.3939895033836365
ASL,lettuce,32965,32972,0.3354092836380005
ASL,lettuce,32965,66065,0.3271915316581726
ASL,lettuce,32966,32968,0.4125238060951233
ASL,lettuce,32966,32972,0.40956911444664
ASL,lettuce,32966,66065,0.39329758286476135
ASL,lettuce,32968,32972,0.4207792282104492
ASL,lettuce,32968,66065,0.4862597584724426
ASL,lettuce,32972,66065,0.43454837799072266
ASL,liability,33000,33001,0.2342318892478943
ASL,liability,33000,33002,0.21116279065608978
ASL,liability,33000,33003,0.7515640258789062
ASL,liability,33000,33005,0.3243551552295685
ASL,liability,33001,33002,0.23051725327968597
ASL,liability,33001,33003,0.813916027545929
ASL,liability,33001,33005,0.2823146879673004
ASL,liability,33002,33003,0.7463362812995911
ASL,liability,33002,33005,0.32558414340019226
ASL,liability,33003,33005,0.8166473507881165
ASL,librarian,33042,33043,0.1952792853116989
ASL,librarian,33042,33044,0.41999945044517517
ASL,librarian,33042,33047,0.5231592059135437
ASL,librarian,33043,33044,0.3483479917049408
ASL,librarian,33043,33047,0.5006594061851501
ASL,librarian,33044,33047,0.6662282943725586
ASL,library,33051,33052,0.18689869344234467
ASL,library,33051,33053,0.1455799639225006
ASL,library,33051,33055,0.6266151666641235
ASL,library,33051,33058,0.4806400537490845
ASL,library,33052,33053,0.2243954837322235
ASL,library,33052,33055,0.549094557762146
ASL,library,33052,33058,0.4972361922264099
ASL,library,33053,33055,0.6623867154121399
ASL,library,33053,33058,0.47695887088775635
ASL,library,33055,33058,0.888951301574707
ASL,license,33063,33066,0.7151252031326294
ASL,license,33063,33069,0.23866619169712067
ASL,license,33066,33069,0.580987274646759
ASL,lie,33114,33115,0.23213818669319153
ASL,lie,33114,33116,0.19788731634616852
ASL,lie,33114,33120,0.5579624772071838
ASL,lie,33114,33121,0.46286740899086
ASL,lie,33114,33128,0.22569744288921356
ASL,lie,33114,66067,0.2624954283237457
ASL,lie,33115,33116,0.16183213889598846
ASL,lie,33115,33120,0.6466467976570129
ASL,lie,33115,33121,0.5355956554412842
ASL,lie,33115,33128,0.1483491212129593
ASL,lie,33115,66067,0.25748440623283386
ASL,lie,33116,33120,0.567228376865387
ASL,lie,33116,33121,0.4328244924545288
ASL,lie,33116,33128,0.15288323163986206
ASL,lie,33116,66067,0.20918716490268707
ASL,lie,33120,33121,0.23280030488967896
ASL,lie,33120,33128,0.6215397119522095
ASL,lie,33120,66067,0.47657957673072815
ASL,lie,33121,33128,0.5031494498252869
ASL,lie,33121,66067,0.35723334550857544
ASL,lie,33128,66067,0.23717816174030304
ASL,lift,33166,33167,0.25053325295448303
ASL,lift,33166,33170,0.6318853497505188
ASL,lift,33166,33172,0.2126130759716034
ASL,lift,33166,66068,0.26777276396751404
ASL,lift,33166,69387,0.3619939982891083
ASL,lift,33167,33170,0.6762935519218445
ASL,lift,33167,33172,0.20544172823429108
ASL,lift,33167,66068,0.16548150777816772
ASL,lift,33167,69387,0.2568128705024719
ASL,lift,33170,33172,0.7401641011238098
ASL,lift,33170,66068,0.6881147027015686
ASL,lift,33170,69387,0.5655036568641663
ASL,lift,33172,66068,0.23173516988754272
ASL,lift,33172,69387,0.3697319030761719
ASL,lift,66068,69387,0.29971474409103394
ASL,light,33205,33206,0.18113000690937042
ASL,light,33205,33214,0.40391018986701965
ASL,light,33205,33217,0.3658643662929535
ASL,light,33205,33218,1.0708671808242798
ASL,light,33205,33229,0.1954485923051834
ASL,light,33205,33231,0.15925423800945282
ASL,light,33205,66069,0.16743537783622742
ASL,light,33206,33214,0.4365863502025604
ASL,light,33206,33217,0.3885365426540375
ASL,light,33206,33218,1.1299151182174683
ASL,light,33206,33229,0.153656005859375
ASL,light,33206,33231,0.1695079356431961
ASL,light,33206,66069,0.23051714897155762
ASL,light,33214,33217,0.44529691338539124
ASL,light,33214,33218,0.9095970392227173
ASL,light,33214,33229,0.4201306700706482
ASL,light,33214,33231,0.4640752673149109
ASL,light,33214,66069,0.4288746416568756
ASL,light,33217,33218,0.9447737336158752
ASL,light,33217,33229,0.4681299328804016
ASL,light,33217,33231,0.4422168731689453
ASL,light,33217,66069,0.31542205810546875
ASL,light,33218,33229,1.1227046251296997
ASL,light,33218,33231,1.158326268196106
ASL,light,33218,66069,1.012101411819458
ASL,light,33229,33231,0.12357214838266373
ASL,light,33229,66069,0.24317310750484467
ASL,light,33231,66069,0.23117773234844208
ASL,lightning,33238,33240,0.15226894617080688
ASL,lightning,33238,33241,0.17508646845817566
ASL,lightning,33238,33243,0.40644019842147827
ASL,lightning,33238,33246,0.21041573584079742
ASL,lightning,33238,69388,0.2135552614927292
ASL,lightning,33240,33241,0.2448389083147049
ASL,lightning,33240,33243,0.42324015498161316
ASL,lightning,33240,33246,0.2758777439594269
ASL,lightning,33240,69388,0.21329565346240997
ASL,lightning,33241,33243,0.4412390887737274
ASL,lightning,33241,33246,0.17733076214790344
ASL,lightning,33241,69388,0.16959601640701294
ASL,lightning,33243,33246,0.5025132894515991
ASL,lightning,33243,69388,0.40730807185173035
ASL,lightning,33246,69388,0.2302291840314865
ASL,like,33266,33267,0.26043128967285156
ASL,like,33266,33268,0.24314484000205994
ASL,like,33266,33269,0.34708425402641296
ASL,like,33266,33270,0.1779317408800125
ASL,like,33266,33273,0.5977731943130493
ASL,like,33266,33274,0.619964599609375
ASL,like,33266,33285,0.17081119120121002
ASL,like,33266,33286,0.18495352566242218
ASL,like,33266,69389,0.2667325735092163
ASL,like,33267,33268,0.35192787647247314
ASL,like,33267,33269,0.44094476103782654
ASL,like,33267,33270,0.353152871131897
ASL,like,33267,33273,0.5585718154907227
ASL,like,33267,33274,0.46602731943130493
ASL,like,33267,33285,0.2958432137966156
ASL,like,33267,33286,0.342549204826355
ASL,like,33267,69389,0.13093426823616028
ASL,like,33268,33269,0.23042744398117065
ASL,like,33268,33270,0.27479106187820435
ASL,like,33268,33273,0.6773688793182373
ASL,like,33268,33274,0.6046435832977295
ASL,like,33268,33285,0.23794713616371155
ASL,like,33268,33286,0.25071248412132263
ASL,like,33268,69389,0.34343233704566956
ASL,like,33269,33270,0.35308805108070374
ASL,like,33269,33273,0.6407953500747681
ASL,like,33269,33274,0.6435325741767883
ASL,like,33269,33285,0.36311811208724976
ASL,like,33269,33286,0.35994386672973633
ASL,like,33269,69389,0.4328279197216034
ASL,like,33270,33273,0.674498438835144
ASL,like,33270,33274,0.7044990658760071
ASL,like,33270,33285,0.16461576521396637
ASL,like,33270,33286,0.1535920351743698
ASL,like,33270,69389,0.365876168012619
ASL,like,33273,33274,0.7037240266799927
ASL,like,33273,33285,0.6954563856124878
ASL,like,33273,33286,0.7026445865631104
ASL,like,33273,69389,0.57720947265625
ASL,like,33274,33285,0.6582679748535156
ASL,like,33274,33286,0.7110092043876648
ASL,like,33274,69389,0.4965028762817383
ASL,like,33285,33286,0.09200279414653778
ASL,like,33285,69389,0.28718674182891846
ASL,like,33286,69389,0.33294937014579773
ASL,limit,33311,33312,0.20673832297325134
ASL,limit,33311,33313,0.23187586665153503
ASL,limit,33311,33314,0.16653046011924744
ASL,limit,33311,33316,0.5116216540336609
ASL,limit,33311,33319,0.18718236684799194
ASL,limit,33311,66072,0.20931832492351532
ASL,limit,33312,33313,0.24125459790229797
ASL,limit,33312,33314,0.2114739716053009
ASL,limit,33312,33316,0.5746690630912781
ASL,limit,33312,33319,0.21975429356098175
ASL,limit,33312,66072,0.2819172739982605
ASL,limit,33313,33314,0.1954178512096405
ASL,limit,33313,33316,0.5266144871711731
ASL,limit,33313,33319,0.1795639842748642
ASL,limit,33313,66072,0.21794003248214722
ASL,limit,33314,33316,0.5360080599784851
ASL,limit,33314,33319,0.1422891467809677
ASL,limit,33314,66072,0.19437019526958466
ASL,limit,33316,33319,0.5649392008781433
ASL,limit,33316,66072,0.5104112029075623
ASL,limit,33319,66072,0.17948590219020844
ASL,line,33335,33337,0.18057988584041595
ASL,line,33335,33339,0.17131434381008148
ASL,line,33335,33341,1.042401909828186
ASL,line,33335,33346,0.13364551961421967
ASL,line,33335,69390,0.14795459806919098
ASL,line,33337,33339,0.22251462936401367
ASL,line,33337,33341,0.9999583959579468
ASL,line,33337,33346,0.23769381642341614
ASL,line,33337,69390,0.19297608733177185
ASL,line,33339,33341,0.9989734888076782
ASL,line,33339,33346,0.15910957753658295
ASL,line,33339,69390,0.2083350121974945
ASL,line,33341,33346,1.1050186157226562
ASL,line,33341,69390,1.0129233598709106
ASL,line,33346,69390,0.18072828650474548
ASL,linguistics,33374,33375,0.41945216059684753
ASL,linguistics,33374,33376,0.35036760568618774
ASL,linguistics,33374,33377,0.2995380759239197
ASL,linguistics,33374,33379,0.7920398116111755
ASL,linguistics,33374,33380,0.17460185289382935
ASL,linguistics,33374,66073,0.3687434494495392
ASL,linguistics,33375,33376,0.1318006068468094
ASL,linguistics,33375,33377,0.246572807431221
ASL,linguistics,33375,33379,0.9931644201278687
ASL,linguistics,33375,33380,0.30284053087234497
ASL,linguistics,33375,66073,0.16254565119743347
ASL,linguistics,33376,33377,0.15843801200389862
ASL,linguistics,33376,33379,0.9636300802230835
ASL,linguistics,33376,33380,0.24146199226379395
ASL,linguistics,33376,66073,0.1428554505109787
ASL,linguistics,33377,33379,0.9266318678855896
ASL,linguistics,33377,33380,0.20328356325626373
ASL,linguistics,33377,66073,0.202909916639328
ASL,linguistics,33379,33380,0.8242970108985901
ASL,linguistics,33379,66073,0.9159352779388428
ASL,linguistics,33380,66073,0.24931126832962036
ASL,lion,33391,33392,0.3005327582359314
ASL,lion,33391,33393,0.26804080605506897
ASL,lion,33391,33395,0.26376625895500183
ASL,lion,33391,33398,0.3003021776676178
ASL,lion,33392,33393,0.2967272996902466
ASL,lion,33392,33395,0.3160373866558075
ASL,lion,33392,33398,0.30308306217193604
ASL,lion,33393,33395,0.27205219864845276
ASL,lion,33393,33398,0.27379587292671204
ASL,lion,33395,33398,0.30594101548194885
ASL,lip,33403,33404,0.20357707142829895
ASL,lip,33403,33407,0.27078375220298767
ASL,lip,33403,33410,0.5544346570968628
ASL,lip,33404,33407,0.31445106863975525
ASL,lip,33404,33410,0.5001290440559387
ASL,lip,33407,33410,0.7310092449188232
ASL,lipstick,33423,33424,0.2018854022026062
ASL,lipstick,33423,33426,0.3780132532119751
ASL,lipstick,33423,33429,0.5174636244773865
ASL,lipstick,33424,33426,0.3662528991699219
ASL,lipstick,33424,33429,0.47321709990501404
ASL,lipstick,33426,33429,0.6183455586433411
ASL,list,33472,33473,0.21408796310424805
ASL,list,33472,33474,0.17521829903125763
ASL,list,33472,33475,0.1662522405385971
ASL,list,33472,33477,0.1856149137020111
ASL,list,33472,33479,0.25653010606765747
ASL,list,33472,33480,0.4328654110431671
ASL,list,33472,33486,0.16608306765556335
ASL,list,33472,66075,0.2394062876701355
ASL,list,33473,33474,0.2693173289299011
ASL,list,33473,33475,0.15963934361934662
ASL,list,33473,33477,0.20352734625339508
ASL,list,33473,33479,0.23635928332805634
ASL,list,33473,33480,0.4843701124191284
ASL,list,33473,33486,0.23411819338798523
ASL,list,33473,66075,0.1459663212299347
ASL,list,33474,33475,0.16910502314567566
ASL,list,33474,33477,0.25111517310142517
ASL,list,33474,33479,0.3015293478965759
ASL,list,33474,33480,0.40282684564590454
ASL,list,33474,33486,0.18307940661907196
ASL,list,33474,66075,0.2912260591983795
ASL,list,33475,33477,0.20276443660259247
ASL,list,33475,33479,0.23381003737449646
ASL,list,33475,33480,0.44144195318222046
ASL,list,33475,33486,0.2200659215450287
ASL,list,33475,66075,0.16346290707588196
ASL,list,33477,33479,0.24977368116378784
ASL,list,33477,33480,0.44229552149772644
ASL,list,33477,33486,0.22702330350875854
ASL,list,33477,66075,0.2196684181690216
ASL,list,33479,33480,0.3933402895927429
ASL,list,33479,33486,0.2658114731311798
ASL,list,33479,66075,0.21502317488193512
ASL,list,33480,33486,0.3753332197666168
ASL,list,33480,66075,0.4811858534812927
ASL,list,33486,66075,0.2395983785390854
ASL,listen,33454,33455,0.222930908203125
ASL,listen,33454,33456,0.2380785197019577
ASL,listen,33454,33457,0.2550385892391205
ASL,listen,33454,33460,0.29522258043289185
ASL,listen,33454,33465,0.30745935440063477
ASL,listen,33454,33466,0.17807592451572418
ASL,listen,33455,33456,0.20346607267856598
ASL,listen,33455,33457,0.21656401455402374
ASL,listen,33455,33460,0.2997540831565857
ASL,listen,33455,33465,0.20589382946491241
ASL,listen,33455,33466,0.1981872171163559
ASL,listen,33456,33457,0.20154215395450592
ASL,listen,33456,33460,0.3242584466934204
ASL,listen,33456,33465,0.23991113901138306
ASL,listen,33456,33466,0.24248534440994263
ASL,listen,33457,33460,0.3267725706100464
ASL,listen,33457,33465,0.19306068122386932
ASL,listen,33457,33466,0.23202204704284668
ASL,listen,33460,33465,0.3304089903831482
ASL,listen,33460,33466,0.33903321623802185
ASL,listen,33465,33466,0.2172430455684662
