video_path,video_name,fps,frame_count,processed_frames,sampled_frames,sample_frames_config,analysis_width_config,flow_every_n,mediapipe_every_n,mediapipe_checked_frames,resolution,analysis_resolution,brightness_mean,brightness_std,blur_mean,blur_std,edge_density_mean,edge_density_std,motion_mean,motion_std,occlusion_rate,hand_visibility_ratio,hand_detected_frames,person_area_ratio_mean,person_area_ratio_std,frontality_score,angle_variance,shoulder_angle_mean
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00186N.mp4,W00186N.mp4,29.97002997002997,128,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.8191456886574,25.368430101528862,433.99575296304334,53.1374011084008,0.0275267650462963,0.001918088387377223,0.2796359065581452,0.26038688918238617,0.8333333333333334,1.0,1,0.3675781186171596,0.011749686398926373,0.9885855043927828,0.038075923919677734,-112.09190760337405
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00186T.mp4,W00186T.mp4,29.97002997002997,128,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.84224464699075,25.412800516475016,432.5363215558841,52.79218999756916,0.027789351851851846,0.001838397850348032,0.2804846553639932,0.26093188182356136,0.8333333333333334,1.0,1,0.36937921568342286,0.010598411364138607,0.9899063234527906,0.0334597776333491,-113.42639489261057
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00187.mp4,W00187.mp4,29.97002997002997,515,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",90.69845920138887,23.60263586807425,462.8500618095116,47.96747750592624,0.025678530092592595,0.0025934139343357604,0.5814915128390897,0.3216560242935273,0.6666666666666667,1.0,2,0.28500604002229285,0.04177337866747054,0.8619428177674612,0.014018098513285318,58.07827270507202
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00188.mp4,W00188.mp4,29.97002997002997,138,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",84.92764756944445,25.995596048611063,397.1669668094085,20.267043578569673,0.02567997685185185,0.0014581754443115462,0.3020428049970757,0.27758516784583837,0.6666666666666667,1.0,2,0.375711798830532,0.04151434550667265,0.9831980615854263,0.012248535950978598,0.09010793562157933
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00189.mp4,W00189.mp4,29.97002997002997,173,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.74986545138889,24.525564105764047,457.07395348545907,57.44148462721762,0.02650390625,0.0018773950839317413,0.2402390573512424,0.22758374593663755,0.6666666666666667,1.0,2,0.3406391883812674,0.03293291177215887,0.9765444050232569,0.016291360060373943,117.81016536522877
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00190.mp4,W00190.mp4,29.97002997002997,142,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.30874204282406,24.022712942601675,402.10874918745384,46.191598268222606,0.025439091435185187,0.0016106308586272314,0.1432390914044597,0.12690492530861708,0.6666666666666667,1.0,2,0.33045075755167846,0.031661160960767445,0.9061781217654546,0.009590218464533487,-0.044947641214326005
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00191.mp4,W00191.mp4,29.97002997002997,152,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.2908738425926,23.908175434243404,410.891074456875,50.256002468446674,0.02605324074074074,0.0018506126496181234,0.1558459855785424,0.15788036450753581,0.5,1.0,3,0.3418713699362221,0.009129351359919147,0.9808338185151418,0.011069719990094503,-0.1155728304148435
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00192.mp4,W00192.mp4,29.97002997002997,130,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",85.46526403356482,24.23239018636869,400.6746204222629,69.94636761558827,0.024892216435185188,0.003669517630343524,0.08703676848249002,0.07814893453179218,0.6666666666666667,1.0,2,0.3414312798309481,0.01818944080035009,0.9869486153125763,0.008166933059692382,178.31097309266482
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00193.mp4,W00193.mp4,29.97002997002997,167,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.2229904513889,24.7591547582838,442.2923285559132,51.74825173165085,0.025729890046296295,0.0009245977412474046,0.11320475861430168,0.09805499347501878,0.6666666666666667,1.0,2,0.3458846580072012,0.01579206298662753,0.9897202725211779,0.018039350708325703,-175.69159331728528
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00194.mp4,W00194.mp4,29.97002997002997,142,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.18782262731482,23.988748297799493,315.9416263441423,27.259354080474,0.024913194444444443,0.001065553663753969,0.19420036817477507,0.17785711408611452,0.6666666666666667,1.0,2,0.37046728537777707,0.03700576941114585,0.9873937517404556,0.010552783807118734,0.711321276873799
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00195.mp4,W00195.mp4,29.97002997002997,148,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.68846498842593,24.504517261209156,474.25472655087066,59.04015878624871,0.02658564814814815,0.0015170759259643548,0.2879090808670629,0.23252720374349423,0.6666666666666667,1.0,2,0.35482046991011956,0.05712838531255873,0.9782833432157835,0.014050836364428202,58.94607947282102
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00196B.mp4,W00196B.mp4,29.97002997002997,103,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.13611906828703,26.676528765593023,478.2909290361067,59.75230805926394,0.02576750578703704,0.0015488081559987237,0.14489959739148617,0.1287665420715496,0.5,1.0,3,0.31641041528051134,0.016047862000327838,0.9820616940657297,0.012098029255867004,57.84180435521922
