dataset,gloss,num_samples,mean_distance,median_distance,std_distance,within_class_variance,max_distance
VSL,củ su hào,1,0.0,0.0,0.0,0.0,0.0
VSL,củ sả,1,0.0,0.0,0.0,0.0,0.0
VSL,củ tỏi,1,0.0,0.0,0.0,0.0,0.0
VSL,củ từ,1,0.0,0.0,0.0,0.0,0.0
VSL,củ đậu,1,0.0,0.0,0.0,0.0,0.0
VSL,củi,1,0.0,0.0,0.0,0.0,0.0
VSL,cứu,1,0.0,0.0,0.0,0.0,0.0
VSL,cứu hộ,1,0.0,0.0,0.0,0.0,0.0
VSL,cứu sống,1,0.0,0.0,0.0,0.0,0.0
VSL,cử chỉ điệu bộ,1,0.0,0.0,0.0,0.0,0.0
VSL,cử động,1,0.0,0.0,0.0,0.0,0.0
VSL,cửa khẩu,1,0.0,0.0,0.0,0.0,0.0
VSL,cửa kính,1,0.0,0.0,0.0,0.0,0.0
VSL,cửa sổ,1,0.0,0.0,0.0,0.0,0.0
VSL,cực khổ,1,0.0,0.0,0.0,0.0,0.0
VSL,d,1,0.0,0.0,0.0,0.0,0.0
VSL,dai,1,0.0,0.0,0.0,0.0,0.0
VSL,danh bạ,1,0.0,0.0,0.0,0.0,0.0
VSL,danh dự,1,0.0,0.0,0.0,0.0,0.0
VSL,danh hiệu,1,0.0,0.0,0.0,0.0,0.0
VSL,danh lam thắng cảnh,1,0.0,0.0,0.0,0.0,0.0
VSL,danh mục,1,0.0,0.0,0.0,0.0,0.0
VSL,danh nhân,1,0.0,0.0,0.0,0.0,0.0
VSL,danh sách,1,0.0,0.0,0.0,0.0,0.0
VSL,danh từ,1,0.0,0.0,0.0,0.0,0.0
VSL,danh từ riêng,1,0.0,0.0,0.0,0.0,0.0
VSL,dao,1,0.0,0.0,0.0,0.0,0.0
VSL,di chuyển,1,0.0,0.0,0.0,0.0,0.0
VSL,diêm,1,0.0,0.0,0.0,0.0,0.0
VSL,diều,1,0.0,0.0,0.0,0.0,0.0
VSL,diễn thuyết,1,0.0,0.0,0.0,0.0,0.0
VSL,diện tích,1,0.0,0.0,0.0,0.0,0.0
VSL,diện tích toàn phần,1,0.0,0.0,0.0,0.0,0.0
VSL,diện tích xung quanh,1,0.0,0.0,0.0,0.0,0.0
VSL,diệt chủng,1,0.0,0.0,0.0,0.0,0.0
VSL,doanh nghiệp,1,0.0,0.0,0.0,0.0,0.0
VSL,doanh trại,1,0.0,0.0,0.0,0.0,0.0
VSL,du học,1,0.0,0.0,0.0,0.0,0.0
VSL,du thuyền,1,0.0,0.0,0.0,0.0,0.0
VSL,dung tích,1,0.0,0.0,0.0,0.0,0.0
VSL,duy nhất,1,0.0,0.0,0.0,0.0,0.0
VSL,duyên dáng,1,0.0,0.0,0.0,0.0,0.0
VSL,duyệt binh,1,0.0,0.0,0.0,0.0,0.0
VSL,dài,1,0.0,0.0,0.0,0.0,0.0
VSL,dài hơn,1,0.0,0.0,0.0,0.0,0.0
VSL,dài hạn,1,0.0,0.0,0.0,0.0,0.0
VSL,dài nhất,1,0.0,0.0,0.0,0.0,0.0
VSL,dàn bài,1,0.0,0.0,0.0,0.0,0.0
VSL,dàn nhạc,1,0.0,0.0,0.0,0.0,0.0
VSL,dán,1,0.0,0.0,0.0,0.0,0.0
VSL,dân ca,1,0.0,0.0,0.0,0.0,0.0
VSL,dân chài,1,0.0,0.0,0.0,0.0,0.0
VSL,dân chủ,1,0.0,0.0,0.0,0.0,0.0
VSL,dân số,1,0.0,0.0,0.0,0.0,0.0
VSL,dân tộc Chăm,1,0.0,0.0,0.0,0.0,0.0
VSL,dân tộc Khơ me,1,0.0,0.0,0.0,0.0,0.0
VSL,dân tộc Mông,1,0.0,0.0,0.0,0.0,0.0
VSL,dân tộc Mường,1,0.0,0.0,0.0,0.0,0.0
VSL,dân tộc Thái,1,0.0,0.0,0.0,0.0,0.0
VSL,dây buộc tóc,1,0.0,0.0,0.0,0.0,0.0
VSL,dây chun,1,0.0,0.0,0.0,0.0,0.0
VSL,dây thần kinh,1,0.0,0.0,0.0,0.0,0.0
VSL,dây thừng,1,0.0,0.0,0.0,0.0,0.0
VSL,dây xích,1,0.0,0.0,0.0,0.0,0.0
VSL,dãy nhà,1,0.0,0.0,0.0,0.0,0.0
VSL,dãy núi,1,0.0,0.0,0.0,0.0,0.0
VSL,dãy núi Hoàng Liên Sơn,1,0.0,0.0,0.0,0.0,0.0
VSL,dãy số,1,0.0,0.0,0.0,0.0,0.0
VSL,dãy số liệu,1,0.0,0.0,0.0,0.0,0.0
VSL,dê con,1,0.0,0.0,0.0,0.0,0.0
VSL,dê mẹ,1,0.0,0.0,0.0,0.0,0.0
VSL,dòng chữ,1,0.0,0.0,0.0,0.0,0.0
VSL,dòng họ,1,0.0,0.0,0.0,0.0,0.0
VSL,dòng sông,1,0.0,0.0,0.0,0.0,0.0
VSL,dòng sông chảy,1,0.0,0.0,0.0,0.0,0.0
VSL,dũng cảm,1,0.0,0.0,0.0,0.0,0.0
VSL,dạy,1,0.0,0.0,0.0,0.0,0.0
VSL,dải phân cách,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu bằng,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu chia,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu chấm,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu chấm hỏi,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu chấm than,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu gạch ngang,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu hai chấm,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu ngoặc đơn,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu nhân,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu nặng,1,0.0,0.0,0.0,0.0,0.0
VSL,dấu phẩy,1,0.0,0.0,0.0,0.0,0.0
VSL,dầu gội đầu,1,0.0,0.0,0.0,0.0,0.0
VSL,dầu hoả,1,0.0,0.0,0.0,0.0,0.0
VSL,dầu khí,1,0.0,0.0,0.0,0.0,0.0
VSL,dầu mỏ,1,0.0,0.0,0.0,0.0,0.0
VSL,dầu ăn,1,0.0,0.0,0.0,0.0,0.0
VSL,dẫn chương trình,1,0.0,0.0,0.0,0.0,0.0
VSL,dẫn chứng,1,0.0,0.0,0.0,0.0,0.0
VSL,dập,1,0.0,0.0,0.0,0.0,0.0
VSL,dắt,1,0.0,0.0,0.0,0.0,0.0
VSL,dặn dò,1,0.0,0.0,0.0,0.0,0.0
VSL,dẻo,1,0.0,0.0,0.0,0.0,0.0
VSL,dễ chịu,1,0.0,0.0,0.0,0.0,0.0
VSL,dễ thương,1,0.0,0.0,0.0,0.0,0.0
VSL,dệt,1,0.0,0.0,0.0,0.0,0.0
VSL,dịu dàng,1,0.0,0.0,0.0,0.0,0.0
VSL,dọc,1,0.0,0.0,0.0,0.0,0.0
VSL,dốc,1,0.0,0.0,0.0,0.0,0.0
VSL,dốt,1,0.0,0.0,0.0,0.0,0.0
VSL,dụng cụ,1,0.0,0.0,0.0,0.0,0.0
VSL,dừng lại,1,0.0,0.0,0.0,0.0,0.0
VSL,dự trữ,1,0.0,0.0,0.0,0.0,0.0
VSL,dự án,1,0.0,0.0,0.0,0.0,0.0
VSL,dựng phim,1,0.0,0.0,0.0,0.0,0.0
VSL,e,1,0.0,0.0,0.0,0.0,0.0
VSL,em dâu,1,0.0,0.0,0.0,0.0,0.0
VSL,em gái,1,0.0,0.0,0.0,0.0,0.0
VSL,em út,1,0.0,0.0,0.0,0.0,0.0
VSL,email,1,0.0,0.0,0.0,0.0,0.0
VSL,f,1,0.0,0.0,0.0,0.0,0.0
VSL,gai,1,0.0,0.0,0.0,0.0,0.0
VSL,gan,1,0.0,0.0,0.0,0.0,0.0
VSL,gan dạ,1,0.0,0.0,0.0,0.0,0.0
VSL,gan lì,1,0.0,0.0,0.0,0.0,0.0
VSL,gang tay,1,0.0,0.0,0.0,0.0,0.0
VSL,ghi chép,1,0.0,0.0,0.0,0.0,0.0
VSL,ghi chú,1,0.0,0.0,0.0,0.0,0.0
VSL,ghi hình,1,0.0,0.0,0.0,0.0,0.0
VSL,ghi nhớ,1,0.0,0.0,0.0,0.0,0.0
VSL,ghé thăm,1,0.0,0.0,0.0,0.0,0.0
VSL,ghép hình,1,0.0,0.0,0.0,0.0,0.0
VSL,giai đoạn,1,0.0,0.0,0.0,0.0,0.0
VSL,gian dối,1,0.0,0.0,0.0,0.0,0.0
VSL,gian khổ,1,0.0,0.0,0.0,0.0,0.0
VSL,gian lận,1,0.0,0.0,0.0,0.0,0.0
VSL,giao hoán,1,0.0,0.0,0.0,0.0,0.0
VSL,giao hàng,1,0.0,0.0,0.0,0.0,0.0
VSL,giao lưu,1,0.0,0.0,0.0,0.0,0.0
VSL,giao thừa,1,0.0,0.0,0.0,0.0,0.0
VSL,gieo xúc xắc,1,0.0,0.0,0.0,0.0,0.0
VSL,giàn khoan,1,0.0,0.0,0.0,0.0,0.0
VSL,giàn mướp,1,0.0,0.0,0.0,0.0,0.0
VSL,giàn nho,1,0.0,0.0,0.0,0.0,0.0
VSL,giàu có,1,0.0,0.0,0.0,0.0,0.0
VSL,giá sách,1,0.0,0.0,0.0,0.0,0.0
VSL,giá trị tuyệt đối,1,0.0,0.0,0.0,0.0,0.0
VSL,giám khảo,1,0.0,0.0,0.0,0.0,0.0
VSL,giám đốc,1,0.0,0.0,0.0,0.0,0.0
VSL,giáo dục,1,0.0,0.0,0.0,0.0,0.0
VSL,giáo sĩ,1,0.0,0.0,0.0,0.0,0.0
VSL,giã,1,0.0,0.0,0.0,0.0,0.0
VSL,giãn cách xã hội,1,0.0,0.0,0.0,0.0,0.0
VSL,gió Lào,1,0.0,0.0,0.0,0.0,0.0
VSL,giông bão,1,0.0,0.0,0.0,0.0,0.0
VSL,giơ tay,1,0.0,0.0,0.0,0.0,0.0
VSL,giường,1,0.0,0.0,0.0,0.0,0.0
VSL,giả bộ (giống giả vờ),1,0.0,0.0,0.0,0.0,0.0
VSL,giả mạo,1,0.0,0.0,0.0,0.0,0.0
VSL,giả sử,1,0.0,0.0,0.0,0.0,0.0
VSL,giải lao,1,0.0,0.0,0.0,0.0,0.0
VSL,giải quyết,1,0.0,0.0,0.0,0.0,0.0
VSL,giải thích,1,0.0,0.0,0.0,0.0,0.0
VSL,giải vô địch,1,0.0,0.0,0.0,0.0,0.0
VSL,giảm,1,0.0,0.0,0.0,0.0,0.0
VSL,giấc ngủ,1,0.0,0.0,0.0,0.0,0.0
VSL,giấy tờ,1,0.0,0.0,0.0,0.0,0.0
VSL,giầy ba ta,1,0.0,0.0,0.0,0.0,0.0
VSL,giầy dép,1,0.0,0.0,0.0,0.0,0.0
VSL,giầy thể thao,1,0.0,0.0,0.0,0.0,0.0
VSL,giẫm,1,0.0,0.0,0.0,0.0,0.0
VSL,giận dỗi,1,0.0,0.0,0.0,0.0,0.0
VSL,giận dữ,1,0.0,0.0,0.0,0.0,0.0
VSL,giật mình,1,0.0,0.0,0.0,0.0,0.0
VSL,giẻ lau,1,0.0,0.0,0.0,0.0,0.0
VSL,giếng nước,1,0.0,0.0,0.0,0.0,0.0
VSL,giết,1,0.0,0.0,0.0,0.0,0.0
VSL,giọng ca,1,0.0,0.0,0.0,0.0,0.0
VSL,giọng nói,1,0.0,0.0,0.0,0.0,0.0
VSL,giỏi,1,0.0,0.0,0.0,0.0,0.0
VSL,giống nhau,1,0.0,0.0,0.0,0.0,0.0
VSL,giỗ,1,0.0,0.0,0.0,0.0,0.0
VSL,giới hạn,1,0.0,0.0,0.0,0.0,0.0
VSL,giới thiệu,1,0.0,0.0,0.0,0.0,0.0
VSL,giữ nguyên,1,0.0,0.0,0.0,0.0,0.0
VSL,gà mái,1,0.0,0.0,0.0,0.0,0.0
VSL,gà nướng lu,1,0.0,0.0,0.0,0.0,0.0
VSL,gà rừng,1,0.0,0.0,0.0,0.0,0.0
VSL,gà trống,1,0.0,0.0,0.0,0.0,0.0
VSL,gà tây,1,0.0,0.0,0.0,0.0,0.0
VSL,gánh,1,0.0,0.0,0.0,0.0,0.0
VSL,gáy,1,0.0,0.0,0.0,0.0,0.0
VSL,gãi đầu gãi tai,1,0.0,0.0,0.0,0.0,0.0
VSL,gãy chân,1,0.0,0.0,0.0,0.0,0.0
VSL,gãy tay,1,0.0,0.0,0.0,0.0,0.0
VSL,góc bẹt,1,0.0,0.0,0.0,0.0,0.0
VSL,góc bếp,1,0.0,0.0,0.0,0.0,0.0
VSL,góc học tập,1,0.0,0.0,0.0,0.0,0.0
VSL,góc nhọn,1,0.0,0.0,0.0,0.0,0.0
VSL,góc tù,1,0.0,0.0,0.0,0.0,0.0
VSL,góc vuông,1,0.0,0.0,0.0,0.0,0.0
VSL,góc vườn,1,0.0,0.0,0.0,0.0,0.0
VSL,gói,1,0.0,0.0,0.0,0.0,0.0
VSL,gói (đgt),1,0.0,0.0,0.0,0.0,0.0
VSL,góp tiền,1,0.0,0.0,0.0,0.0,0.0
VSL,góp ý,1,0.0,0.0,0.0,0.0,0.0
VSL,gù lưng,1,0.0,0.0,0.0,0.0,0.0
VSL,găng tay,1,0.0,0.0,0.0,0.0,0.0
VSL,gương,1,0.0,0.0,0.0,0.0,0.0
VSL,gương mẫu,1,0.0,0.0,0.0,0.0,0.0
VSL,gương mặt,1,0.0,0.0,0.0,0.0,0.0
VSL,gạo nếp,1,0.0,0.0,0.0,0.0,0.0
VSL,gấp ba,1,0.0,0.0,0.0,0.0,0.0
VSL,gấp giấy,1,0.0,0.0,0.0,0.0,0.0
VSL,gấp quần áo,1,0.0,0.0,0.0,0.0,0.0
VSL,gấp đôi,1,0.0,0.0,0.0,0.0,0.0
VSL,gần gũi,1,0.0,0.0,0.0,0.0,0.0
VSL,gật gù,1,0.0,0.0,0.0,0.0,0.0
VSL,gật đầu,1,0.0,0.0,0.0,0.0,0.0
VSL,gậy của người già,1,0.0,0.0,0.0,0.0,0.0
VSL,gắn bó,1,0.0,0.0,0.0,0.0,0.0
VSL,gắp thức ăn,1,0.0,0.0,0.0,0.0,0.0
VSL,gặm cỏ,1,0.0,0.0,0.0,0.0,0.0
VSL,gặm xương (con chó gặm xương),1,0.0,0.0,0.0,0.0,0.0
VSL,gặp gỡ,1,0.0,0.0,0.0,0.0,0.0
VSL,gặt lúa,1,0.0,0.0,0.0,0.0,0.0
VSL,gọi,1,0.0,0.0,0.0,0.0,0.0
VSL,gọn gàng,1,0.0,0.0,0.0,0.0,0.0
VSL,gọt bút chì,1,0.0,0.0,0.0,0.0,0.0
VSL,gọt bút chì (cái),1,0.0,0.0,0.0,0.0,0.0
VSL,gỏi_nộm,1,0.0,0.0,0.0,0.0,0.0
VSL,gốm sứ,1,0.0,0.0,0.0,0.0,0.0
VSL,gợi ý,1,0.0,0.0,0.0,0.0,0.0
VSL,gửi,1,0.0,0.0,0.0,0.0,0.0
VSL,gửi quà,1,0.0,0.0,0.0,0.0,0.0
VSL,gửi thư,1,0.0,0.0,0.0,0.0,0.0
VSL,hai là,1,0.0,0.0,0.0,0.0,0.0
VSL,hai phân số bằng nhau,1,0.0,0.0,0.0,0.0,0.0
VSL,hiếu thảo,1,0.0,0.0,0.0,0.0,0.0
VSL,hiện nay,1,0.0,0.0,0.0,0.0,0.0
VSL,hiện đại,1,0.0,0.0,0.0,0.0,0.0
VSL,hiệu (Toán học),1,0.0,0.0,0.0,0.0,0.0
VSL,hiệu cầm đồ,1,0.0,0.0,0.0,0.0,0.0
VSL,hiệu thuốc,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa cúc,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa dâm bụt,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa giấy,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa hậu,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa hồng,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa lay ơn,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa mai,1,0.0,0.0,0.0,0.0,0.0
VSL,hoa đào,1,0.0,0.0,0.0,0.0,0.0
VSL,hoan hô,1,0.0,0.0,0.0,0.0,0.0
VSL,hoang mang,1,0.0,0.0,0.0,0.0,0.0
VSL,hoàn thành,1,0.0,0.0,0.0,0.0,0.0
VSL,hoàng hôn,1,0.0,0.0,0.0,0.0,0.0
VSL,hoàng đế,1,0.0,0.0,0.0,0.0,0.0
VSL,hoán vị,1,0.0,0.0,0.0,0.0,0.0
VSL,hoạt động,1,0.0,0.0,0.0,0.0,0.0
VSL,hoảng sợ,1,0.0,0.0,0.0,0.0,0.0
VSL,hung thủ,1,0.0,0.0,0.0,0.0,0.0
VSL,hung ác,1,0.0,0.0,0.0,0.0,0.0
VSL,huy hiệu,1,0.0,0.0,0.0,0.0,0.0
VSL,huân chương,1,0.0,0.0,0.0,0.0,0.0
VSL,huỷ,1,0.0,0.0,0.0,0.0,0.0
VSL,huỷ diệt,1,0.0,0.0,0.0,0.0,0.0
VSL,hài hước,1,0.0,0.0,0.0,0.0,0.0
VSL,hài lòng,1,0.0,0.0,0.0,0.0,0.0
VSL,hàm răng,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng chục,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng chục nghìn,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng chục triệu,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng dọc,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng ngang,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng nghìn,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng triệu,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng trăm,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng trăm nghìn,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng xóm,1,0.0,0.0,0.0,0.0,0.0
VSL,hàng đơn vị,1,0.0,0.0,0.0,0.0,0.0
VSL,hành lang,1,0.0,0.0,0.0,0.0,0.0
VSL,hành tinh,1,0.0,0.0,0.0,0.0,0.0
VSL,hành vi,1,0.0,0.0,0.0,0.0,0.0
VSL,hành động,1,0.0,0.0,0.0,0.0,0.0
VSL,háo hức,1,0.0,0.0,0.0,0.0,0.0
VSL,hát ru,1,0.0,0.0,0.0,0.0,0.0
VSL,hãng máy bay,1,0.0,0.0,0.0,0.0,0.0
VSL,hãng tàu thuyền,1,0.0,0.0,0.0,0.0,0.0
VSL,hãng xe máy,1,0.0,0.0,0.0,0.0,0.0
VSL,hãng ô tô,1,0.0,0.0,0.0,0.0,0.0
VSL,héc-ta (ha),1,0.0,0.0,0.0,0.0,0.0
VSL,héo,1,0.0,0.0,0.0,0.0,0.0
VSL,hét (giống la),1,0.0,0.0,0.0,0.0,0.0
VSL,hên_gặp may,1,0.0,0.0,0.0,0.0,0.0
VSL,hình,1,0.0,0.0,0.0,0.0,0.0
VSL,hình bình hành,1,0.0,0.0,0.0,0.0,0.0
VSL,hình chiếu,1,0.0,0.0,0.0,0.0,0.0
VSL,hình cầu,1,0.0,0.0,0.0,0.0,0.0
VSL,hình dáng,1,0.0,0.0,0.0,0.0,0.0
VSL,hình elip,1,0.0,0.0,0.0,0.0,0.0
VSL,hình học,1,0.0,0.0,0.0,0.0,0.0
VSL,hình hộp chữ nhật,1,0.0,0.0,0.0,0.0,0.0
VSL,hình lập phương,1,0.0,0.0,0.0,0.0,0.0
VSL,hình phạt,1,0.0,0.0,0.0,0.0,0.0
VSL,hình thang,1,0.0,0.0,0.0,0.0,0.0
VSL,hình trụ,1,0.0,0.0,0.0,0.0,0.0
VSL,hình tứ giác,1,0.0,0.0,0.0,0.0,0.0
VSL,hình vuông,1,0.0,0.0,0.0,0.0,0.0
VSL,hình vẽ,1,0.0,0.0,0.0,0.0,0.0
VSL,hòa bình,1,0.0,0.0,0.0,0.0,0.0
VSL,hòa nhập,1,0.0,0.0,0.0,0.0,0.0
VSL,hòn bi (giống viên bi),1,0.0,0.0,0.0,0.0,0.0
VSL,hòn đá,1,0.0,0.0,0.0,0.0,0.0
VSL,hóa đơn,1,0.0,0.0,0.0,0.0,0.0
VSL,hói đầu,1,0.0,0.0,0.0,0.0,0.0
VSL,hót,1,0.0,0.0,0.0,0.0,0.0
VSL,hót rác,1,0.0,0.0,0.0,0.0,0.0
VSL,hót rác (cái hót rác),1,0.0,0.0,0.0,0.0,0.0
VSL,hôi,1,0.0,0.0,0.0,0.0,0.0
VSL,hôn,1,0.0,0.0,0.0,0.0,0.0
VSL,hùng vĩ,1,0.0,0.0,0.0,0.0,0.0
VSL,hú vía,1,0.0,0.0,0.0,0.0,0.0
VSL,hút nước,1,0.0,0.0,0.0,0.0,0.0
VSL,hút thuốc lá,1,0.0,0.0,0.0,0.0,0.0
VSL,hăm dọa,1,0.0,0.0,0.0,0.0,0.0
VSL,hăng hái,1,0.0,0.0,0.0,0.0,0.0
VSL,hơi nước,1,0.0,0.0,0.0,0.0,0.0
VSL,hướng dẫn,1,0.0,0.0,0.0,0.0,0.0
VSL,hạn hán,1,0.0,0.0,0.0,0.0,0.0
VSL,hạt,1,0.0,0.0,0.0,0.0,0.0
VSL,hạt cườm,1,0.0,0.0,0.0,0.0,0.0
VSL,hạt lúa,1,0.0,0.0,0.0,0.0,0.0
VSL,hạt lạc,1,0.0,0.0,0.0,0.0,0.0
VSL,hạt tiêu,1,0.0,0.0,0.0,0.0,0.0
VSL,hải sản,1,0.0,0.0,0.0,0.0,0.0
VSL,hải đảo,1,0.0,0.0,0.0,0.0,0.0
VSL,hấp,1,0.0,0.0,0.0,0.0,0.0
VSL,hấp dẫn,1,0.0,0.0,0.0,0.0,0.0
VSL,hậu quả,1,0.0,0.0,0.0,0.0,0.0
VSL,hắt hơi,1,0.0,0.0,0.0,0.0,0.0
VSL,hằng đẳng thức,1,0.0,0.0,0.0,0.0,0.0
VSL,hệ bài tiết,1,0.0,0.0,0.0,0.0,0.0
VSL,họ (2 người) (đại từ),1,0.0,0.0,0.0,0.0,0.0
VSL,họ (đại từ),1,0.0,0.0,0.0,0.0,0.0
VSL,họa sỹ,1,0.0,0.0,0.0,0.0,0.0
VSL,học bổng,1,0.0,0.0,0.0,0.0,0.0
VSL,học giỏi,1,0.0,0.0,0.0,0.0,0.0
VSL,học kém,1,0.0,0.0,0.0,0.0,0.0
VSL,học nhóm,1,0.0,0.0,0.0,0.0,0.0
VSL,học phí,1,0.0,0.0,0.0,0.0,0.0
VSL,học sinh Miền Nam,1,0.0,0.0,0.0,0.0,0.0
VSL,học trung bình,1,0.0,0.0,0.0,0.0,0.0
VSL,học trò,1,0.0,0.0,0.0,0.0,0.0
VSL,học tập,1,0.0,0.0,0.0,0.0,0.0
VSL,họng,1,0.0,0.0,0.0,0.0,0.0
VSL,hỏi han,1,0.0,0.0,0.0,0.0,0.0
VSL,hỏi thăm,1,0.0,0.0,0.0,0.0,0.0
VSL,hối lộ,1,0.0,0.0,0.0,0.0,0.0
VSL,hốt hoảng,1,0.0,0.0,0.0,0.0,0.0
VSL,hồ Hoàn Kiếm,1,0.0,0.0,0.0,0.0,0.0
VSL,hồ dán,1,0.0,0.0,0.0,0.0,0.0
VSL,hồ nước,1,0.0,0.0,0.0,0.0,0.0
VSL,hỗn số,1,0.0,0.0,0.0,0.0,0.0
VSL,hội chứng Đao - Down,1,0.0,0.0,0.0,0.0,0.0
VSL,hội nghị,1,0.0,0.0,0.0,0.0,0.0
VSL,hội thoại,1,0.0,0.0,0.0,0.0,0.0
VSL,hội trường,1,0.0,0.0,0.0,0.0,0.0
VSL,hộp,1,0.0,0.0,0.0,0.0,0.0
VSL,hộp bút,1,0.0,0.0,0.0,0.0,0.0
VSL,hộp sữa,1,0.0,0.0,0.0,0.0,0.0
VSL,hợp lí,1,0.0,0.0,0.0,0.0,0.0
VSL,hợp tác,1,0.0,0.0,0.0,0.0,0.0
VSL,hữu nghị,1,0.0,0.0,0.0,0.0,0.0
VSL,i,1,0.0,0.0,0.0,0.0,0.0
VSL,in (ấn),1,0.0,0.0,0.0,0.0,0.0
VSL,internet,1,0.0,0.0,0.0,0.0,0.0
VSL,j,1,0.0,0.0,0.0,0.0,0.0
VSL,k,1,0.0,0.0,0.0,0.0,0.0
VSL,keo kiệt,1,0.0,0.0,0.0,0.0,0.0
VSL,khai mạc,1,0.0,0.0,0.0,0.0,0.0
VSL,khe cửa,1,0.0,0.0,0.0,0.0,0.0
VSL,khe núi,1,0.0,0.0,0.0,0.0,0.0
VSL,khen,1,0.0,0.0,0.0,0.0,0.0
VSL,khen tặng,1,0.0,0.0,0.0,0.0,0.0
VSL,khiêm tốn,1,0.0,0.0,0.0,0.0,0.0
VSL,khiêng,1,0.0,0.0,0.0,0.0,0.0
VSL,khoa học,1,0.0,0.0,0.0,0.0,0.0
VSL,khoan,1,0.0,0.0,0.0,0.0,0.0
VSL,khoan (cái khoan),1,0.0,0.0,0.0,0.0,0.0
VSL,khoan (khoan đã),1,0.0,0.0,0.0,0.0,0.0
VSL,khoang tàu,1,0.0,0.0,0.0,0.0,0.0
VSL,khoanh tay,1,0.0,0.0,0.0,0.0,0.0
VSL,khoe,1,0.0,0.0,0.0,0.0,0.0
VSL,khoá (cái khóa),1,0.0,0.0,0.0,0.0,0.0
VSL,khoác tay,1,0.0,0.0,0.0,0.0,0.0
VSL,khoác vai,1,0.0,0.0,0.0,0.0,0.0
VSL,khoác áo,1,0.0,0.0,0.0,0.0,0.0
VSL,khoáng sản,1,0.0,0.0,0.0,0.0,0.0
VSL,khoảng cách,1,0.0,0.0,0.0,0.0,0.0
VSL,khoẻ mạnh,1,0.0,0.0,0.0,0.0,0.0
VSL,khu rừng,1,0.0,0.0,0.0,0.0,0.0
VSL,khu vườn,1,0.0,0.0,0.0,0.0,0.0
VSL,khu vực cách ly,1,0.0,0.0,0.0,0.0,0.0
VSL,khung cửa số,1,0.0,0.0,0.0,0.0,0.0
VSL,khung thành,1,0.0,0.0,0.0,0.0,0.0
VSL,khuy,1,0.0,0.0,0.0,0.0,0.0
VSL,khuyên tai,1,0.0,0.0,0.0,0.0,0.0
VSL,khuyến khích,1,0.0,0.0,0.0,0.0,0.0
VSL,khuôn hình,1,0.0,0.0,0.0,0.0,0.0
VSL,khác,1,0.0,0.0,0.0,0.0,0.0
VSL,khách,1,0.0,0.0,0.0,0.0,0.0
VSL,khách mời,1,0.0,0.0,0.0,0.0,0.0
VSL,khách sạn,1,0.0,0.0,0.0,0.0,0.0
VSL,khách vip,1,0.0,0.0,0.0,0.0,0.0
VSL,khám bệnh,1,0.0,0.0,0.0,0.0,0.0
VSL,khám phá,1,0.0,0.0,0.0,0.0,0.0
VSL,kháng cự,1,0.0,0.0,0.0,0.0,0.0
VSL,kháng sinh,1,0.0,0.0,0.0,0.0,0.0
VSL,khát nước,1,0.0,0.0,0.0,0.0,0.0
VSL,khát vọng,1,0.0,0.0,0.0,0.0,0.0
VSL,kháu khỉnh,1,0.0,0.0,0.0,0.0,0.0
VSL,khâm phục,1,0.0,0.0,0.0,0.0,0.0
VSL,khâu vá,1,0.0,0.0,0.0,0.0,0.0
VSL,khéo,1,0.0,0.0,0.0,0.0,0.0
VSL,khép cửa,1,0.0,0.0,0.0,0.0,0.0
VSL,khí cầu,1,0.0,0.0,0.0,0.0,0.0
VSL,khó tiêu,1,0.0,0.0,0.0,0.0,0.0
VSL,khóa cửa,1,0.0,0.0,0.0,0.0,0.0
VSL,khóa quần,1,0.0,0.0,0.0,0.0,0.0
VSL,khóc,1,0.0,0.0,0.0,0.0,0.0
VSL,khói,1,0.0,0.0,0.0,0.0,0.0
VSL,khóm dứa,1,0.0,0.0,0.0,0.0,0.0
VSL,khô héo,1,0.0,0.0,0.0,0.0,0.0
