video_name,fps,frame_count,blur_mean,brightness_std,edge_density_mean,motion_mean,occlusion_rate,hand_visibility_ratio,person_area_ratio_mean,frontality_score
D0427.mp4,29.97002997002997,125,391.14604692264766,25.52950103801278,0.024341724537037035,0.2707240351221778,0.33333333333333337,1.0,0.3032041296844297,0.9550195410847664
D0428.mp4,29.97002997002997,111,355.7585352508922,25.696751890536927,0.024216579861111115,0.1658627765083855,0.0,1.0,0.36340184636551803,0.9820316334565481
D0429B.mp4,29.97002997002997,112,518.9694921488193,26.425814345699106,0.027353877314814812,0.1732279947874221,0.0,1.0,0.3524750966114074,0.964274620016416
D0429N.mp4,29.97002997002997,87,527.9031381439335,26.44501193938198,0.02693648726851852,0.1491975670849735,0.0,1.0,0.3438170483771235,0.9682215104500452
D0429T.mp4,29.97002997002997,112,514.6083484404763,26.48669608428726,0.027474681712962964,0.17319697277112442,0.0,1.0,0.3504835894708595,0.9637354736526808
D0430B.mp4,29.97002997002997,178,933.4114935047669,28.5663448386447,0.032819733796296297,0.2784815667705102,0.5,1.0,0.34000181512060096,0.9586719051003456
D0430N.mp4,29.97002997002997,178,930.6648682376816,28.580238428573875,0.03269458912037037,0.2788616574623368,0.5,1.0,0.3414195337508084,0.9594785198569298
D0430T.mp4,29.97002997002997,80,760.8264508507624,26.781879413161064,0.029281684027777782,0.21871979822489349,0.33333333333333337,1.0,0.3623273170421655,0.958677296837171
D0431.mp4,29.97002997002997,121,376.98412790077737,24.892142182394366,0.0241796875,0.4062403223731301,0.6666666666666667,1.0,0.3379562138189251,0.9607025012373924
D0432B.mp4,29.97002997002997,306,852.2447595455845,28.51677438115696,0.03201822916666667,0.44725397296927194,0.33333333333333337,1.0,0.3282327379347117,0.9923513134320577
D0432N.mp4,29.97002997002997,126,682.510770103398,26.724914107262652,0.028203125,0.34336007200181484,0.33333333333333337,1.0,0.3388171818812739,0.9916564325491587
D0432T.mp4,29.97002997002997,306,848.0244102133166,28.575284560215085,0.032204861111111115,0.4478015506809408,0.33333333333333337,1.0,0.3256277997452699,0.9936260432004929
D0433.mp4,29.97002997002997,122,431.5940444000873,25.655136713643703,0.025449218750000002,0.23380953090434725,0.5,1.0,0.3848452998747411,0.9762497494618098
D0434.mp4,29.97002997002997,126,262.7853644595676,24.4383458952682,0.02354673032407407,0.21791197867556053,0.5,1.0,0.33074021431397593,0.9634901856382688
D0435.mp4,29.97002997002997,116,362.1151386826755,24.203397073986896,0.024778645833333335,0.16805616105822,0.6666666666666667,1.0,0.30226838834558745,0.9795110176006953
