rank,class_name,sample_count,cumulative_fraction
1195,giẻ lau,1,0.5139844108207244
1196,giếng nước,1,0.5142136634571297
1197,giết,1,0.5144429160935351
1198,giọng ca,1,0.5146721687299404
1199,giọng nói,1,0.5149014213663458
1200,giỏi,1,0.515130674002751
1201,giống nhau,1,0.5153599266391563
1202,giỗ,1,0.5155891792755617
1203,giới hạn,1,0.515818431911967
1204,giới thiệu,1,0.5160476845483724
1205,giữ nguyên,1,0.5162769371847776
1206,gà mái,1,0.5165061898211829
1207,gà nướng lu,1,0.5167354424575883
1208,gà rừng,1,0.5169646950939936
1209,gà trống,1,0.517193947730399
1210,gà tây,1,0.5174232003668042
1211,gánh,1,0.5176524530032095
1212,gáy,1,0.5178817056396149
1213,gãi đầu gãi tai,1,0.5181109582760202
1214,gãy chân,1,0.5183402109124255
1215,gãy tay,1,0.5185694635488308
1216,góc bẹt,1,0.5187987161852361
1217,góc bếp,1,0.5190279688216415
1218,góc học tập,1,0.5192572214580468
1219,góc nhọn,1,0.519486474094452
1220,góc tù,1,0.5197157267308574
1221,góc vuông,1,0.5199449793672627
1222,góc vườn,1,0.5201742320036681
1223,gói,1,0.5204034846400734
1224,gói (đgt),1,0.5206327372764786
1225,góp tiền,1,0.520861989912884
1226,góp ý,1,0.5210912425492893
1227,gù lưng,1,0.5213204951856947
1228,găng tay,1,0.5215497478221
1229,gương,1,0.5217790004585052
1230,gương mẫu,1,0.5220082530949106
1231,gương mặt,1,0.5222375057313159
1232,gạo nếp,1,0.5224667583677213
1233,gấp ba,1,0.5226960110041265
1234,gấp giấy,1,0.5229252636405318
1235,gấp quần áo,1,0.5231545162769372
1236,gấp đôi,1,0.5233837689133425
1237,gần gũi,1,0.5236130215497479
1238,gật gù,1,0.5238422741861531
1239,gật đầu,1,0.5240715268225584
1240,gậy của người già,1,0.5243007794589638
1241,gắn bó,1,0.5245300320953691
1242,gắp thức ăn,1,0.5247592847317745
1243,gặm cỏ,1,0.5249885373681797
1244,gặm xương (con chó gặm xương),1,0.525217790004585
1245,gặp gỡ,1,0.5254470426409904
1246,gặt lúa,1,0.5256762952773957
1247,gọi,1,0.5259055479138011
1248,gọn gàng,1,0.5261348005502063
1249,gọt bút chì,1,0.5263640531866116
1250,gọt bút chì (cái),1,0.526593305823017
1251,gỏi/nộm,1,0.5268225584594223
1252,gốm sứ,1,0.5270518110958275
1253,gợi ý,1,0.5272810637322329
1254,gửi,1,0.5275103163686382
1255,gửi quà,1,0.5277395690050436
1256,gửi thư,1,0.5279688216414489
1257,hai là,1,0.5281980742778541
1258,hai phân số bằng nhau,1,0.5284273269142595
1259,hiếu thảo,1,0.5286565795506648
1260,hiện nay,1,0.5288858321870702
1261,hiện đại,1,0.5291150848234755
1262,hiệu (Toán học),1,0.5293443374598807
1263,hiệu cầm đồ,1,0.5295735900962861
1264,hiệu thuốc,1,0.5298028427326914
1265,hoa cúc,1,0.5300320953690968
1266,hoa dâm bụt,1,0.5302613480055021
1267,hoa giấy,1,0.5304906006419073
1268,hoa hậu,1,0.5307198532783127
1269,hoa hồng,1,0.530949105914718
1270,hoa lay ơn,1,0.5311783585511234
1271,hoa mai,1,0.5314076111875287
1272,hoa đào,1,0.5316368638239339
1273,hoan hô,1,0.5318661164603393
1274,hoang mang,1,0.5320953690967446
1275,hoàn thành,1,0.53232462173315
1276,hoàng hôn,1,0.5325538743695553
1277,hoàng đế,1,0.5327831270059605
1278,hoán vị,1,0.5330123796423659
1279,hoạt động,1,0.5332416322787712
1280,hoảng sợ,1,0.5334708849151766
1281,hung thủ,1,0.5337001375515819
1282,hung ác,1,0.5339293901879871
1283,huy hiệu,1,0.5341586428243925
1284,huân chương,1,0.5343878954607978
1285,huỷ,1,0.5346171480972031
1286,huỷ diệt,1,0.5348464007336085
1287,hài hước,1,0.5350756533700137
1288,hài lòng,1,0.5353049060064191
1289,hàm răng,1,0.5355341586428244
1290,hàng chục,1,0.5357634112792297
1291,hàng chục nghìn,1,0.535992663915635
1292,hàng chục triệu,1,0.5362219165520403
1293,hàng dọc,1,0.5364511691884457
1294,hàng ngang,1,0.536680421824851
1295,hàng nghìn,1,0.5369096744612563
1296,hàng triệu,1,0.5371389270976616
1297,hàng trăm,1,0.5373681797340669
1298,hàng trăm nghìn,1,0.5375974323704723
1299,hàng xóm,1,0.5378266850068776
1300,hàng đơn vị,1,0.5380559376432829
1301,hành lang,1,0.5382851902796882
1302,hành tinh,1,0.5385144429160935
1303,hành vi,1,0.5387436955524989
1304,hành động,1,0.5389729481889042
1305,háo hức,1,0.5392022008253095
1306,hát ru,1,0.5394314534617148
1307,hãng máy bay,1,0.5396607060981201
1308,hãng tàu thuyền,1,0.5398899587345255
1309,hãng xe máy,1,0.5401192113709308
1310,hãng ô tô,1,0.540348464007336
1311,héc-ta (ha),1,0.5405777166437414
1312,héo,1,0.5408069692801467
1313,hét (giống la),1,0.5410362219165521
1314,hên/gặp may,1,0.5412654745529574
1315,hình,1,0.5414947271893626
1316,hình bình hành,1,0.541723979825768
1317,hình chiếu,1,0.5419532324621733
1318,hình cầu,1,0.5421824850985786
1319,hình dáng,1,0.542411737734984
1320,hình elip,1,0.5426409903713892
1321,hình học,1,0.5428702430077946
1322,hình hộp chữ nhật,1,0.5430994956441999
1323,hình lập phương,1,0.5433287482806052
1324,hình phạt,1,0.5435580009170106
1325,hình thang,1,0.5437872535534158
1326,hình trụ,1,0.5440165061898212
1327,hình tứ giác,1,0.5442457588262265
1328,hình vuông,1,0.5444750114626318
1329,hình vẽ,1,0.5447042640990372
1330,hòa bình,1,0.5449335167354424
1331,hòa nhập,1,0.5451627693718478
1332,hòn bi (giống viên bi),1,0.5453920220082531
1333,hòn đá,1,0.5456212746446584
1334,hóa đơn,1,0.5458505272810638
1335,hói đầu,1,0.546079779917469
1336,hót,1,0.5463090325538744
1337,hót rác,1,0.5465382851902797
1338,hót rác (cái hót rác),1,0.546767537826685
1339,hôi,1,0.5469967904630904
1340,hôn,1,0.5472260430994956
1341,hùng vĩ,1,0.547455295735901
1342,hú vía,1,0.5476845483723063
1343,hút nước,1,0.5479138010087116
1344,hút thuốc lá,1,0.548143053645117
1345,hăm dọa,1,0.5483723062815222
1346,hăng hái,1,0.5486015589179275
1347,hơi nước,1,0.5488308115543329
1348,hướng dẫn,1,0.5490600641907382
1349,hạn hán,1,0.5492893168271435
1350,hạt,1,0.5495185694635488
1351,hạt cườm,1,0.5497478220999541
1352,hạt lúa,1,0.5499770747363595
1353,hạt lạc,1,0.5502063273727648
1354,hạt tiêu,1,0.5504355800091701
1355,hải sản,1,0.5506648326455754
1356,hải đảo,1,0.5508940852819807
1357,hấp,1,0.5511233379183861
1358,hấp dẫn,1,0.5513525905547914
1359,hậu quả,1,0.5515818431911967
1360,hắt hơi,1,0.551811095827602
1361,hằng đẳng thức,1,0.5520403484640073
1362,hệ bài tiết,1,0.5522696011004127
1363,họ (2 người) (đại từ),1,0.552498853736818
1364,họ (đại từ),1,0.5527281063732233
1365,họa sỹ,1,0.5529573590096286
1366,học bổng,1,0.5531866116460339
1367,học giỏi,1,0.5534158642824393
1368,học kém,1,0.5536451169188445
1369,học nhóm,1,0.5538743695552499
1370,học phí,1,0.5541036221916552
1371,học sinh Miền Nam,1,0.5543328748280605
1372,học trung bình,1,0.5545621274644659
1373,học trò,1,0.5547913801008711
1374,học tập,1,0.5550206327372765
1375,họng,1,0.5552498853736818
1376,hỏi han,1,0.5554791380100871
1377,hỏi thăm,1,0.5557083906464925
1378,hối lộ,1,0.5559376432828977
1379,hốt hoảng,1,0.556166895919303
1380,hồ Hoàn Kiếm,1,0.5563961485557084
1381,hồ dán,1,0.5566254011921137
1382,hồ nước,1,0.5568546538285191
1383,hỗn số,1,0.5570839064649243
1384,hội chứng Đao - Down,1,0.5573131591013296
1385,hội nghị,1,0.557542411737735
1386,hội thoại,1,0.5577716643741403
1387,hội trường,1,0.5580009170105457
1388,hộp,1,0.5582301696469509
1389,hộp bút,1,0.5584594222833562
1390,hộp sữa,1,0.5586886749197616
1391,hợp lí,1,0.5589179275561669
1392,hợp tác,1,0.5591471801925723
1393,hữu nghị,1,0.5593764328289775
1394,i,1,0.5596056854653828
1395,in (ấn),1,0.5598349381017882
1396,internet,1,0.5600641907381935
1397,j,1,0.5602934433745989
1398,k,1,0.5605226960110041
1399,keo kiệt,1,0.5607519486474094
1400,khai mạc,1,0.5609812012838148
1401,khe cửa,1,0.5612104539202201
1402,khe núi,1,0.5614397065566255
1403,khen,1,0.5616689591930307
1404,khen tặng,1,0.561898211829436
1405,khiêm tốn,1,0.5621274644658414
1406,khiêng,1,0.5623567171022467
1407,khoa học,1,0.562585969738652
1408,khoan,1,0.5628152223750573
1409,khoan (cái khoan),1,0.5630444750114626
1410,khoan (khoan đã),1,0.563273727647868
1411,khoang tàu,1,0.5635029802842733
1412,khoanh tay,1,0.5637322329206785
1413,khoe,1,0.5639614855570839
1414,khoá (cái khóa),1,0.5641907381934892
1415,khoác tay,1,0.5644199908298946
1416,khoác vai,1,0.5646492434662999
1417,khoác áo,1,0.5648784961027051
1418,khoáng sản,1,0.5651077487391105
1419,khoảng cách,1,0.5653370013755158
1420,khoẻ mạnh,1,0.5655662540119212
1421,khu rừng,1,0.5657955066483265
1422,khu vườn,1,0.5660247592847317
1423,khu vực cách ly,1,0.5662540119211371
1424,khung cửa số,1,0.5664832645575424
1425,khung thành,1,0.5667125171939478
1426,khuy,1,0.566941769830353
1427,khuyên tai,1,0.5671710224667583
1428,khuyến khích,1,0.5674002751031637
1429,khuôn hình,1,0.567629527739569
1430,khác,1,0.5678587803759744
1431,khách,1,0.5680880330123796
1432,khách mời,1,0.5683172856487849
1433,khách sạn,1,0.5685465382851903
1434,khách vip,1,0.5687757909215956
1435,khám bệnh,1,0.569005043558001
1436,khám phá,1,0.5692342961944062
1437,kháng cự,1,0.5694635488308115
1438,kháng sinh,1,0.5696928014672169
1439,khát nước,1,0.5699220541036222
1440,khát vọng,1,0.5701513067400276
1441,kháu khỉnh,1,0.5703805593764328
1442,khâm phục,1,0.5706098120128381
1443,khâu vá,1,0.5708390646492435
1444,khéo,1,0.5710683172856488
1445,khép cửa,1,0.571297569922054
1446,khí cầu,1,0.5715268225584594
1447,khó tiêu,1,0.5717560751948647
1448,khóa cửa,1,0.5719853278312701
1449,khóa quần,1,0.5722145804676754
1450,khóc,1,0.5724438331040806
1451,khói,1,0.572673085740486
1452,khóm dứa,1,0.5729023383768913
1453,khô héo,1,0.5731315910132967
1454,không bình đẳng,1,0.573360843649702
1455,không có,1,0.5735900962861072
1456,không có chi,1,0.5738193489225126
1457,không cần,1,0.5740486015589179
1458,không gian,1,0.5742778541953233
1459,không khí,1,0.5745071068317286
1460,không ngon,1,0.5747363594681338
1461,không thẳng hàng,1,0.5749656121045392
1462,khúc khuỷu,1,0.5751948647409445
1463,khăn mặt,1,0.5754241173773499
1464,khăn quàng,1,0.5756533700137552
1465,khăn quàng đỏ,1,0.5758826226501604
1466,khả năng,1,0.5761118752865658
1467,khẩu hiệu,1,0.5763411279229711
1468,khẩu trang,1,0.5765703805593765
1469,khắc phục,1,0.5767996331957818
1470,khố,1,0.577028885832187
1471,khối lượng,1,0.5772581384685924
1472,khổ công,1,0.5774873911049977
1473,khổ thơ,1,0.5777166437414031
1474,khổng lồ,1,0.5779458963778084
1475,khớp xương,1,0.5781751490142136
1476,khờ dại,1,0.578404401650619
1477,khởi nghiệp,1,0.5786336542870243
1478,ki-lô-gam,1,0.5788629069234296
1479,ki-lô-mét (km),1,0.579092159559835
1480,ki-lô-mét vuông (km2),1,0.5793214121962402
1481,kia,1,0.5795506648326456
1482,kim,1,0.5797799174690509
1483,kim cương,1,0.5800091701054562
1484,kinh ngạc,1,0.5802384227418615
1485,kiên quyết,1,0.5804676753782668
1486,kiên trì (giống: kiên nhẫn),1,0.5806969280146722
1487,"kiêu (kiêu căng, kiêu xa)",1,0.5809261806510775
1488,kiếm (cái kiếm),1,0.5811554332874828
1489,kiến thức,1,0.5813846859238881
1490,kiến trúc,1,0.5816139385602934
1491,kiến trúc sư,1,0.5818431911966988
1492,kèn,1,0.5820724438331041
1493,kéo,1,0.5823016964695094
1494,kéo co,1,0.5825309491059147
1495,kêu,1,0.58276020174232
1496,kêu gọi,1,0.5829894543787254
1497,kì diệu,1,0.5832187070151307
1498,kì lạ,1,0.583447959651536
1499,kí duyệt,1,0.5836772122879413
1500,kí hiệu,1,0.5839064649243466
1501,kính,1,0.584135717560752
1502,kính hiển vi,1,0.5843649701971573
1503,kính lão,1,0.5845942228335625
1504,kính lúp,1,0.5848234754699679
1505,kính trọng,1,0.5850527281063732
1506,kẹp,1,0.5852819807427786
1507,kẹt xe/tắc đường,1,0.5855112333791839
1508,kẻ cắp,1,0.5857404860155891
1509,kẻ thù,1,0.5859697386519945
1510,kết bạn,1,0.5861989912883998
1511,kết hợp,1,0.5864282439248051
1512,kết luận,1,0.5866574965612105
1513,kể chuyện,1,0.5868867491976157
1514,kỉ luật,1,0.5871160018340211
1515,kịch,1,0.5873452544704264
1516,kịch bản,1,0.5875745071068317
1517,kịch câm,1,0.5878037597432371
1518,kịp thời,1,0.5880330123796423
1519,kỹ năng,1,0.5882622650160477
1520,l,1,0.588491517652453
1521,la bàn,1,0.5887207702888583
1522,la hét,1,0.5889500229252637
1523,lang thang,1,0.5891792755616689
1524,lao phổi,1,0.5894085281980743
1525,lau chùi,1,0.5896377808344796
1526,lau khô,1,0.5898670334708849
1527,lau miệng,1,0.5900962861072903
1528,lau nhà,1,0.5903255387436955
1529,leo trèo,1,0.5905547913801009
1530,linh hồn,1,0.5907840440165062
1531,liên kết,1,0.5910132966529115
1532,liên tục,1,0.5912425492893169
1533,liền sau,1,0.5914718019257221
1534,liền trước,1,0.5917010545621275
1535,liều lĩnh,1,0.5919303071985328
1536,liều mình,1,0.5921595598349381
1537,liệt (liệt tay chân),1,0.5923888124713435
1538,lo sợ,1,0.5926180651077487
1539,loa,1,0.5928473177441541
1540,lon bia,1,0.5930765703805594
1541,long lanh (mắt),1,0.5933058230169647
1542,loạn thị,1,0.59353507565337
1543,luyện tập,1,0.5937643282897753
1544,luyện từ và câu,1,0.5939935809261806
1545,luật lệ,1,0.594222833562586
1546,luộc,1,0.5944520861989913
1547,luộc rau,1,0.5946813388353966
1548,làm quen,1,0.5949105914718019
1549,làm ruộng,1,0.5951398441082072
1550,làm việc,1,0.5953690967446126
1551,làm được,1,0.5955983493810179
1552,làn sóng,1,0.5958276020174232
1553,làng gốm Bát Tràng,1,0.5960568546538285
1554,làng xóm,1,0.5962861072902338
1555,lá thư,1,0.5965153599266392
1556,lây bệnh,1,0.5967446125630445
1557,lây nhiễm,1,0.5969738651994498
1558,lãng phí,1,0.5972031178358551
1559,lãnh đạo,1,0.5974323704722604
1560,lão già,1,0.5976616231086658
1561,lên ngôi,1,0.597890875745071
1562,lên xe,1,0.5981201283814764
1563,lên đường,1,0.5983493810178817
1564,lí do,1,0.598578633654287
1565,lò xo,1,0.5988078862906924
1566,lông,1,0.5990371389270976
1567,lông gà,1,0.599266391563503
1568,lùi bước,1,0.5994956441999083
1569,lúa,1,0.5997248968363136
1570,lúng túng,1,0.599954149472719
1571,lý do,1,0.6001834021091242
1572,lăng Bác Hồ,1,0.6004126547455296
1573,lĩnh hội,1,0.6006419073819349
1574,lũ quét,1,0.6008711600183402
1575,lũy tre,1,0.6011004126547456
1576,lơ lửng,1,0.6013296652911508
1577,lưu,1,0.6015589179275561
1578,lưu ý,1,0.6017881705639615
1579,lương thực,1,0.6020174232003668
1580,lưới,1,0.6022466758367722
1581,lướt ván,1,0.6024759284731774
1582,lưỡi,1,0.6027051811095827
1583,lưỡi câu,1,0.6029344337459881
1584,lược,1,0.6031636863823934
1585,lượm,1,0.6033929390187988
1586,lượt về (trong thể thao),1,0.603622191655204
1587,lượt đi,1,0.6038514442916093
1588,lạc quan,1,0.6040806969280147
1589,lấm lem,1,0.60430994956442
1590,lấy,1,0.6045392022008254
1591,lầu (tầng),1,0.6047684548372306
1592,lẩu,1,0.6049977074736359
1593,lẫn lộn,1,0.6052269601100413
1594,lắc đầu,1,0.6054562127464466
1595,lắng nghe,1,0.605685465382852
1596,lắp ráp,1,0.6059147180192572
1597,lặn,1,0.6061439706556625
1598,lặng lẽ,1,0.6063732232920679
1599,lều trại,1,0.6066024759284732
1600,lễ phép,1,0.6068317285648785
1601,lễ vật,1,0.6070609812012838
1602,lọ hoa,1,0.6072902338376891
1603,lọ mực,1,0.6075194864740945
1604,lọng,1,0.6077487391104998
1605,lốc xoáy,1,0.6079779917469051
1606,lối đi,1,0.6082072443833104
1607,lồng bàn,1,0.6084364970197157
1608,lồng chim,1,0.6086657496561211
1609,lồng tiếng,1,0.6088950022925264
1610,lỗi chính tả,1,0.6091242549289316
1611,lỗi lầm,1,0.609353507565337
1612,lớn hơn 1 (Toán học),1,0.6095827602017423
1613,lớn hơn 2 (Toán học),1,0.6098120128381477
1614,lớp,1,0.610041265474553
1615,lớp phó,1,0.6102705181109582
1616,lớp trưởng,1,0.6104997707473636
1617,lời giải,1,0.6107290233837689
1618,lời nói,1,0.6109582760201743
1619,lợi ích,1,0.6111875286565795
1620,lục giác,1,0.6114167812929848
1621,lục địa,1,0.6116460339293902
1622,lửa,1,0.6118752865657955
1623,lựu,1,0.6121045392022009
1624,lựu đạn,1,0.6123337918386061
1625,m,1,0.6125630444750114
1626,ma,1,0.6127922971114168
1627,ma cà rồng,1,0.6130215497478221
1628,ma quỷ,1,0.6132508023842275
1629,ma sát,1,0.6134800550206327
1630,ma túy,1,0.613709307657038
1631,may mắn,1,0.6139385602934434
1632,mi-li-mét (mm),1,0.6141678129298487
1633,minh hoạ,1,0.6143970655662541
1634,miêu tả,1,0.6146263182026593
1635,miến,1,0.6148555708390646
1636,miền Bắc Việt Nam,1,0.61508482347547
1637,miền Nam Việt Nam,1,0.6153140761118753
1638,mua bán,1,0.6155433287482807
1639,mua vé,1,0.6157725813846859
1640,mui xe,1,0.6160018340210912
1641,muối,1,0.6162310866574966
1642,muối i-ốt,1,0.6164603392939019
1643,muộn,1,0.6166895919303071
1644,màu cam,1,0.6169188445667125
1645,màu nhiệm,1,0.6171480972031178
1646,màu đen,1,0.6173773498395232
1647,màu đỏ,1,0.6176066024759285
1648,má,1,0.6178358551123337
1649,má (giống: mẹ),1,0.6180651077487391
1650,má hồng,1,0.6182943603851444
1651,mái chèo,1,0.6185236130215498
1652,mái hiên,1,0.6187528656579551
1653,mái nhà,1,0.6189821182943603
1654,mái tóc,1,0.6192113709307657
1655,mái vòm,1,0.619440623567171
1656,máy bơm,1,0.6196698762035764
1657,máy chiếu,1,0.6198991288399817
1658,máy khâu,1,0.6201283814763869
1659,máy quay,1,0.6203576341127923
1660,máy tính (laptop),1,0.6205868867491976
1661,máy tính bỏ túi,1,0.620816139385603
1662,máy vi tính,1,0.6210453920220083
1663,máy xúc,1,0.6212746446584135
1664,máy ảnh,1,0.6215038972948189
1665,mâm cơm,1,0.6217331499312242
1666,ẩm ướt,1,0.6219624025676296
1667,mây,1,0.6221916552040349
1668,mã vạch,1,0.6224209078404401
1669,mèo cào,1,0.6226501604768455
1670,mét (m),1,0.6228794131132508
1671,mét khối (m3),1,0.6231086657496562
1672,mét vuông (m2),1,0.6233379183860615
1673,mê say (như: say mê),1,0.6235671710224667
1674,mê tín,1,0.6237964236588721
1675,mênh mông,1,0.6240256762952774
1676,mía,1,0.6242549289316827
1677,mít tinh,1,0.624484181568088
1678,móc áo,1,0.6247134342044933
1679,móng chân,1,0.6249426868408987
1680,móng tay,1,0.625171939477304
1681,móng vuốt,1,0.6254011921137093
1682,mô hình,1,0.6256304447501146
1683,mô tả,1,0.6258596973865199
1684,môi,1,0.6260889500229253
1685,môi trường,1,0.6263182026593306
1686,môn Giáo dục công dân,1,0.6265474552957359
1687,môn Giáo dục thể chất,1,0.6267767079321412
1688,môn Khoa học,1,0.6270059605685465
1689,ẩm mốc,1,0.6272352132049519
1690,đứng đầu (hàng đầu),1,0.6274644658413572
1691,môn Mĩ thuật,1,0.6276937184777625
1692,môn Ngoại ngữ,1,0.6279229711141678
1693,môn Sinh học,1,0.6281522237505731
1694,môn Tin học và Công nghệ,1,0.6283814763869785
1695,môn Tiếng Việt,1,0.6286107290233838
1696,môn Toán,1,0.628839981659789
1697,môn Tự nhiên và Xã hội,1,0.6290692342961944
1698,môn Âm nhạc,1,0.6292984869325997
1699,đựng,1,0.6295277395690051
1700,ơ,1,0.6297569922054104
1701,mõm,1,0.6299862448418156
1702,mù chữ,1,0.630215497478221
1703,ư,1,0.6304447501146263
1704,mùa thu,1,0.6306740027510316
1705,ưu điểm,1,0.630903255387437
1706,mùa đông,1,0.6311325080238422
1707,múa,1,0.6313617606602476
1708,múa lân,1,0.6315910132966529
1709,múa rối,1,0.6318202659330582
1710,múa sạp,1,0.6320495185694636
1711,măng,1,0.6322787712058688
1712,mĩ thuật,1,0.6325080238422742
1713,mũ,1,0.6327372764786795
1714,mũ lưỡi trai,1,0.6329665291150848
1715,mũi tên,1,0.6331957817514902
1716,mũm mĩm,1,0.6334250343878954
1717,mơ ngủ,1,0.6336542870243008
1718,mơ ước,1,0.6338835396607061
1719,mưa phùn,1,0.6341127922971114
1720,mạch lạc,1,0.6343420449335168
1721,mạch máu,1,0.634571297569922
1722,mạng lưới,1,0.6348005502063274
1723,mạnh bạo (giống: mạnh dạn),1,0.6350298028427327
1724,mạnh mẽ,1,0.635259055479138
1725,mất (chết) (chỉ người),1,0.6354883081155434
1726,mất ngủ,1,0.6357175607519486
1727,mất trí,1,0.635946813388354
1728,mấy giờ?,1,0.6361760660247593
1729,mầm cây,1,0.6364053186611646
1730,mầm non,1,0.63663457129757
1731,mẫu số,1,0.6368638239339752
1732,mẫu số bé,1,0.6370930765703806
1733,mẫu số chung,1,0.6373223292067859
1734,mẫu số lớn,1,0.6375515818431912
1735,Ả Rập (nước Ả Rập),1,0.6377808344795965
1736,mật ong,1,0.6380100871160018
1737,mắc áo,1,0.6382393397524071
1738,mắm,1,0.6384685923888125
1739,ảo thuật,1,0.6386978450252178
1740,mặc,1,0.6389270976616231
1741,mặc kệ,1,0.6391563502980284
1742,mặc quần áo,1,0.6393856029344337
1743,mặt,1,0.6396148555708391
1744,mặt dài,1,0.6398441082072444
1745,mặt nạ,1,0.6400733608436497
1746,mặt vuông,1,0.640302613480055
1747,mặt đất,1,0.6405318661164603
1748,mềm mại,1,0.6407611187528657
1749,mệt không?,1,0.640990371389271
1750,mệt mỏi,1,0.6412196240256763
1751,mọc ria mép,1,0.6414488766620816
1752,mọc râu,1,0.6416781292984869
1753,mọc tóc,1,0.6419073819348923
1754,mồ côi,1,0.6421366345712975
1755,mồ côi cha mẹ,1,0.6423658872077029
1756,mồ hôi,1,0.6425951398441082
1757,mồ hôi nhễ nhại,1,0.6428243924805135
1758,mỗi,1,0.6430536451169189
1759,ấm no,1,0.6432828977533241
1760,mộc nhĩ,1,0.6435121503897295
1761,một cặp,1,0.6437414030261348
1762,một là,1,0.6439706556625401
1763,một mình,1,0.6441999082989455
1764,ấm trà,1,0.6444291609353507
1765,một tiết học,1,0.6446584135717561
1766,một ít/ một chút,1,0.6448876662081614
1767,một đôi,1,0.6451169188445667
1768,mớ rau,1,0.6453461714809721
1769,ấm áp,1,0.6455754241173773
1770,mời,1,0.6458046767537826
1771,mở,1,0.646033929390188
1772,mở cửa,1,0.6462631820265933
1773,mở màn,1,0.6464924346629987
1774,mở rộng,1,0.6467216872994039
1775,mở đầu,1,0.6469509399358092
1776,mục lục,1,0.6471801925722146
1777,mục tiêu,1,0.6474094452086199
1778,mục đích,1,0.6476386978450253
1779,mứt,1,0.6478679504814305
1780,ấm đun nước,1,0.6480972031178358
1781,mỳ vằn thắn,1,0.6483264557542412
1782,ấn,1,0.6485557083906465
1783,n,1,0.6487849610270519
1784,nghe,1,0.6490142136634571
1785,ấn tượng,1,0.6492434662998624
1786,ầm ĩ,1,0.6494727189362678
1787,nghiêm túc,1,0.6497019715726731
1788,nghiên cứu,1,0.6499312242090785
1789,nghiến răng,1,0.6501604768454837
1790,0 (số không),1,0.650389729481889
1791,nghênh nghênh (đầu),1,0.6506189821182944
1792,nghĩ,1,0.6508482347546997
1793,nghĩa bóng,1,0.651077487391105
1794,nghĩa trang,1,0.6513067400275103
1795,nghĩa đen,1,0.6515359926639156
1796,nghẹn ngào,1,0.651765245300321
1797,nghệ sĩ,1,0.6519944979367263
1798,5 > 3 (Toán học),1,0.6522237505731316
1799,7,1,0.6524530032095369
1800,nghỉ hưu,1,0.6526822558459422
1801,7up,1,0.6529115084823476
1802,nghỉ mát,1,0.6531407611187529
1803,nghỉ ngơi,1,0.6533700137551581
1804,nghị lực,1,0.6535992663915635
1805,ngoan ngoãn,1,0.6538285190279688
1806,ngon giấc,1,0.6540577716643742
1807,ngon miệng,1,0.6542870243007795
1808,ngoại hình,1,0.6545162769371847
1809,ngoắc tay,1,0.6547455295735901
1810,ngoằn ngoèo,1,0.6549747822099954
1811,ngoặc kép,1,0.6552040348464008
1812,ngoặc đơn,1,0.655433287482806
1813,8,1,0.6556625401192113
1814,nguyên nhân,1,0.6558917927556167
1815,nguyện vọng,1,0.656121045392022
1816,nguệch ngoạc,1,0.6563502980284274
1817,nguồn gốc,1,0.6565795506648326
1818,nguội,1,0.6568088033012379
1819,ngà voi,1,0.6570380559376433
1820,ngành nghề,1,0.6572673085740486
1821,80,1,0.657496561210454
1822,9,1,0.6577258138468592
1823,90,1,0.6579550664832645
1824,Albania (nước Albania),1,0.6581843191196699
1825,An Giang,1,0.6584135717560752
1826,Ba chân bốn cẳng,1,0.6586428243924806
1827,Bun-ga-ri (nước Bun-ga-ri),1,0.6588720770288858
1828,Bà Nà,1,0.6591013296652911
1829,Bà Rịa - Vũng Tàu,1,0.6593305823016965
1830,Bãi biển Vũng Tàu,1,0.6595598349381018
1831,Bình Dương,1,0.6597890875745072
1832,Bình Phước,1,0.6600183402109124
1833,Bình Thuận,1,0.6602475928473177
1834,ngày khai trường,1,0.6604768454837231
1835,Bình Định,1,0.6607060981201284
1836,Băng-la-đét (nước Băng-la-đét),1,0.6609353507565336
1837,Bạc Liêu,1,0.661164603392939
1838,Bắc Giang,1,0.6613938560293443
1839,Bắc Kạn,1,0.6616231086657497
1840,Bắc Ninh,1,0.661852361302155
1841,ngày xưa,1,0.6620816139385602
1842,ngày đêm,1,0.6623108665749656
1843,ngán,1,0.6625401192113709
1844,ngâm hạt,1,0.6627693718477763
1845,ngân hàng,1,0.6629986244841816
1846,ngây thơ,1,0.6632278771205868
1847,ngã,1,0.6634571297569922
1848,ngã ba,1,0.6636863823933975
1849,ngói,1,0.6639156350298029
1850,ngón chân,1,0.6641448876662082
1851,ngón tay,1,0.6643741403026134
1852,Bắc bộ,1,0.6646033929390188
1853,ngôn ngữ,1,0.6648326455754241
1854,ngôn ngữ kí hiệu,1,0.6650618982118295
1855,ngõ,1,0.6652911508482348
1856,ngăn chặn,1,0.66552040348464
1857,ngăn cản,1,0.6657496561210454
1858,Bến Tre,1,0.6659789087574507
1859,ngước nhìn,1,0.6662081613938561
1860,người bán hàng,1,0.6664374140302614
1861,người gửi,1,0.6666666666666666
1862,Cao Bằng,1,0.666895919303072
1863,người lạ,1,0.6671251719394773
1864,người máy,1,0.6673544245758827
1865,người nhận,1,0.667583677212288
1866,người nước ngoài,1,0.6678129298486932
1867,Chi-lê (nước Chi-lê),1,0.6680421824850986
1868,Châu Á Thái Bình Dương,1,0.6682714351215039
1869,Châu Đại Dương,1,0.6685006877579092
1870,Cocacola,1,0.6687299403943145
1871,ngưỡng mộ,1,0.6689591930307198
1872,ngược lại,1,0.6691884456671252
